event_id,code,signal_date,stage_group,sample_role_v021,daily_d2open_to_d3high_return,audit_minute_d2open_to_d3high_return,target_return_daily_minus_minute,daily_d2open_to_d3close_return,audit_minute_d2open_to_d3close_return,close_return_daily_minus_minute,target7_daily_d2open_d3high,audit_minute_target7,target_label_daily_vs_minute_same,tail_loss_daily_5pct,audit_minute_tail_loss,tail_label_daily_vs_minute_same,d2_open_daily,audit_minute_d2_open,d2_open_daily_minus_minute,d3_high_daily,audit_minute_d3_high,d3_high_daily_minus_minute,d3_close_daily,audit_minute_d3_close,d3_close_daily_minus_minute,daily_label_quality_ok,daily_label_quality_reason,section,metric,value
000029_2026-06-11,000029,2026-06-11,d0,TRAIN_PRIMARY,0.01179709005112084,0.0117970900511208,3.9898639947466563e-17,-0.01258356272119543,-0.0125835627211954,-2.949029909160572e-17,False,False,True,False,False,True,25.43,25.43,0.0,25.73,25.73,0.0,25.11,25.11,0.0,True,ok,per_row,,
000068_2026-06-09,000068,2026-06-11,post,TRAIN_PRIMARY,0.014367816091954033,0.014367816091954,3.2959746043559335e-17,-0.02011494252873558,-0.0201149425287355,-7.979727989493313e-17,False,False,True,False,False,True,3.48,3.48,0.0,3.53,3.53,0.0,3.41,3.41,0.0,True,ok,per_row,,
000517_2026-06-09,000517,2026-06-11,post,TRAIN_PRIMARY,0.04712041884816753,0.0471204188481675,3.469446951953614e-17,0.015706806282722585,0.0157068062827225,8.673617379884035e-17,False,False,True,False,False,True,1.91,1.91,0.0,2.0,2.0,0.0,1.94,1.94,0.0,True,ok,per_row,,
000759_2026-06-09,000759,2026-06-11,post,TRAIN_PRIMARY,0.16257088846880907,0.162570888468809,8.326672684688674e-17,0.12476370510396984,0.1247637051039698,4.163336342344337e-17,True,True,True,False,False,True,5.29,5.29,0.0,6.15,6.15,0.0,5.95,5.95,0.0,True,ok,per_row,,
002361_2026-06-09,002361,2026-06-11,post,TRAIN_PRIMARY,-0.036266349583828794,-0.0362663495838287,-9.71445146547012e-17,-0.05291319857312726,-0.0529131985731272,-6.245004513516506e-17,False,False,True,True,True,True,16.82,16.82,0.0,16.21,16.21,0.0,15.93,15.93,0.0,True,ok,per_row,,
002362_2026-06-10,002362,2026-06-11,post,TRAIN_PRIMARY,-0.011646373742720928,-0.0116463737427209,-2.7755575615628914e-17,-0.013763896241397622,-0.0137638962413976,-2.2551405187698492e-17,False,False,True,False,False,True,18.89,18.89,0.0,18.67,18.67,0.0,18.63,18.63,0.0,True,ok,per_row,,
002421_2026-06-09,002421,2026-06-11,post,TRAIN_PRIMARY,-0.054545454545454564,-0.0545454545454545,-6.245004513516506e-17,-0.08863636363636374,-0.0886363636363637,-4.163336342344337e-17,False,False,True,True,True,True,4.4,4.4,0.0,4.16,4.16,0.0,4.01,4.01,0.0,True,ok,per_row,,
002585_2026-06-11,002585,2026-06-11,d0,TRAIN_PRIMARY,0.025764895330112836,0.0257648953301128,3.469446951953614e-17,0.025764895330112836,0.0257648953301128,3.469446951953614e-17,False,False,True,False,False,True,12.42,12.42,0.0,12.74,12.74,0.0,12.74,12.74,0.0,True,ok,per_row,,
002613_2026-06-09,002613,2026-06-11,post,TRAIN_PRIMARY,0.012684989429175397,0.0126849894291753,9.71445146547012e-17,0.012684989429175397,0.0126849894291753,9.71445146547012e-17,False,False,True,False,False,True,4.73,4.73,0.0,4.79,4.79,0.0,4.79,4.79,0.0,True,ok,per_row,,
002636_2026-06-11,002636,2026-06-11,d0,TRAIN_PRIMARY,0.08900988998777648,0.0890098899877764,8.326672684688674e-17,0.08167574174908343,0.0816757417490834,2.7755575615628914e-17,True,True,True,False,False,True,89.99,89.99,0.0,98.0,98.0,0.0,97.34,97.34,0.0,True,ok,per_row,,
002669_2026-06-11,002669,2026-06-11,d0,TRAIN_PRIMARY,-0.001204819277108582,-0.0012048192771085,-8.196568423990414e-17,-0.01927710843373498,-0.0192771084337349,-7.979727989493313e-17,False,False,True,False,False,True,16.6,16.6,0.0,16.58,16.58,0.0,16.28,16.28,0.0,True,ok,per_row,,
002747_2026-06-10,002747,2026-06-11,post,TRAIN_PRIMARY,-0.010373443983402564,-0.0103734439834025,-6.418476861114186e-17,-0.015115589804386653,-0.0151155898043866,-5.377642775528102e-17,False,False,True,False,False,True,33.74,33.74,0.0,33.39,33.39,0.0,33.23,33.23,0.0,True,ok,per_row,,
003009_2026-06-09,003009,2026-06-11,post,TRAIN_PRIMARY,0.18286537077033826,0.1828653707703382,5.551115123125783e-17,0.14740820734341242,0.1474082073434124,2.7755575615628914e-17,True,True,True,False,False,True,55.56,55.56,0.0,65.72,65.72,0.0,63.75,63.75,0.0,True,ok,per_row,,
003026_2026-06-11,003026,2026-06-11,d0,TRAIN_PRIMARY,-0.045954870665932845,-0.0459548706659328,-4.85722573273506e-17,-0.0500825536598789,-0.0500825536598789,0.0,False,False,True,True,True,True,36.34,36.34,0.0,34.67,34.67,0.0,34.52,34.52,0.0,True,ok,per_row,,
603002_2026-06-11,603002,2026-06-11,d0,TRAIN_PRIMARY,0.06737193763919835,0.0673719376391983,5.551115123125783e-17,0.06737193763919835,0.0673719376391983,5.551115123125783e-17,False,False,True,False,False,True,17.96,17.96,0.0,19.17,19.17,0.0,19.17,19.17,0.0,True,ok,per_row,,
603065_2026-06-11,603065,2026-06-11,d0,TRAIN_PRIMARY,0.028676470588235414,0.0286764705882354,1.3877787807814457e-17,-0.014705882352941124,-0.0147058823529411,-2.42861286636753e-17,False,False,True,False,False,True,13.6,13.6,0.0,13.99,13.99,0.0,13.4,13.4,0.0,True,ok,per_row,,
603186_2026-06-10,603186,2026-06-11,post,TRAIN_PRIMARY,0.06437500000000007,0.064375,6.938893903907228e-17,0.06437500000000007,0.064375,6.938893903907228e-17,False,False,True,False,False,True,176.0,176.0,0.0,187.33,187.33,0.0,187.33,187.33,0.0,True,ok,per_row,,
603500_2026-06-09,603500,2026-06-11,post,TRAIN_PRIMARY,0.048498845265588786,0.0484988452655887,8.326672684688674e-17,0.034642032332563355,0.0346420323325633,5.551115123125783e-17,False,False,True,False,False,True,12.99,12.99,0.0,13.62,13.62,0.0,13.44,13.44,0.0,True,ok,per_row,,
603616_2026-06-10,603616,2026-06-11,post,TRAIN_PRIMARY,0.04707792207792205,0.047077922077922,4.85722573273506e-17,-0.0032467532467532756,-0.0032467532467532,-7.546047120499111e-17,False,False,True,False,False,True,6.16,6.16,0.0,6.45,6.45,0.0,6.14,6.14,0.0,True,ok,per_row,,
603859_2026-06-09,603859,2026-06-11,post,TRAIN_PRIMARY,0.09034907597535935,0.0903490759753593,5.551115123125783e-17,0.0634496919917864,0.0634496919917864,0.0,True,True,True,False,False,True,48.7,48.7,0.0,53.1,53.1,0.0,51.79,51.79,0.0,True,ok,per_row,,
603929_2026-06-10,603929,2026-06-11,post,TRAIN_PRIMARY,-0.07487644151565076,-0.0748764415156507,-5.551115123125783e-17,-0.11289126853377274,-0.1128912685337727,-4.163336342344337e-17,False,False,True,True,True,True,242.8,242.8,0.0,224.62,224.62,0.0,215.39,215.39,0.0,True,ok,per_row,,
605006_2026-06-11,605006,2026-06-11,d0,TRAIN_PRIMARY,0.012037037037036846,0.0120370370370368,4.683753385137379e-17,0.0092592592592593,0.0092592592592593,0.0,False,False,True,False,False,True,21.6,21.6,0.0,21.86,21.86,0.0,21.8,21.8,0.0,True,ok,per_row,,
605318_2026-06-11,605318,2026-06-11,d0,TRAIN_PRIMARY,0.0456747404844291,0.0456747404844291,0.0,0.03191080353710096,0.0319108035371009,6.245004513516506e-17,False,False,True,False,False,True,130.05,130.05,0.0,135.99,135.99,0.0,134.2,134.2,0.0,True,ok,per_row,,
605589_2026-06-11,605589,2026-06-11,d0,TRAIN_PRIMARY,0.08728813559322046,0.0872881355932204,5.551115123125783e-17,0.08728813559322046,0.0872881355932204,5.551115123125783e-17,True,True,True,False,False,True,59.0,59.0,0.0,64.15,64.15,0.0,64.15,64.15,0.0,True,ok,per_row,,
000029_2026-06-11,000029,2026-06-12,post,TRAIN_PRIMARY,0.09040663245163838,0.0904066324516383,8.326672684688674e-17,0.09040663245163838,0.0904066324516383,8.326672684688674e-17,True,True,True,False,False,True,25.33,25.33,0.0,27.62,27.62,0.0,27.62,27.62,0.0,True,ok,per_row,,
000048_2026-06-12,000048,2026-06-12,d0,TRAIN_PRIMARY,-0.021505376344086113,-0.0215053763440861,-1.3877787807814457e-17,-0.021505376344086113,-0.0215053763440861,-1.3877787807814457e-17,False,False,True,False,False,True,19.53,19.53,0.0,19.11,19.11,0.0,19.11,19.11,0.0,True,ok,per_row,,
001696_2026-06-10,001696,2026-06-12,post,TRAIN_PRIMARY,0.08390022675736941,0.0839002267573694,1.3877787807814457e-17,0.07482993197278898,0.0748299319727889,8.326672684688674e-17,True,True,True,False,False,True,22.05,22.05,0.0,23.9,23.9,0.0,23.7,23.7,0.0,True,ok,per_row,,
002119_2026-06-12,002119,2026-06-12,d0,TRAIN_PRIMARY,0.05435801312089983,0.0543580131208998,2.7755575615628914e-17,0.03905029678225547,0.0390502967822554,6.938893903907228e-17,False,False,True,False,False,True,32.01,32.01,0.0,33.75,33.75,0.0,33.26,33.26,0.0,True,ok,per_row,,
002165_2026-06-12,002165,2026-06-12,d0,TRAIN_PRIMARY,0.07323568575233041,0.0732356857523304,1.3877787807814457e-17,0.03462050599201061,0.0346205059920106,6.938893903907228e-18,True,True,True,False,False,True,7.51,7.51,0.0,8.06,8.06,0.0,7.77,7.77,0.0,True,ok,per_row,,
002254_2026-06-10,002254,2026-06-12,post,TRAIN_PRIMARY,0.0045223289994347216,0.0045223289994347,2.168404344971009e-17,-0.045223289994347105,-0.0452232899943471,-6.938893903907228e-18,False,False,True,False,False,True,17.69,17.69,0.0,17.77,17.77,0.0,16.89,16.89,0.0,True,ok,per_row,,
002362_2026-06-10,002362,2026-06-12,post,TRAIN_PRIMARY,0.020540540540540553,0.0205405405405405,5.204170427930421e-17,0.00756756756756749,0.0075675675675674,9.020562075079397e-17,False,False,True,False,False,True,18.5,18.5,0.0,18.88,18.88,0.0,18.64,18.64,0.0,True,ok,per_row,,
002409_2026-06-12,002409,2026-06-12,d0,TRAIN_PRIMARY,0.07710771077107714,0.0771077107710771,4.163336342344337e-17,0.03330333033303323,0.0333033303330332,3.469446951953614e-17,True,True,True,False,False,True,133.32,133.32,0.0,143.6,143.6,0.0,137.76,137.76,0.0,True,ok,per_row,,
002585_2026-06-11,002585,2026-06-12,post,TRAIN_PRIMARY,0.19132653061224492,0.1913265306122449,2.7755575615628914e-17,0.19132653061224492,0.1913265306122449,2.7755575615628914e-17,True,True,True,False,False,True,11.76,11.76,0.0,14.01,14.01,0.0,14.01,14.01,0.0,True,ok,per_row,,
002636_2026-06-11,002636,2026-06-12,post,TRAIN_PRIMARY,0.13176418829740433,0.1317641882974043,2.7755575615628914e-17,0.11625604927408695,0.1162560492740869,4.163336342344337e-17,True,True,True,False,False,True,90.92,90.92,0.0,102.9,102.9,0.0,101.49,101.49,0.0,True,ok,per_row,,
002669_2026-06-11,002669,2026-06-12,post,TRAIN_PRIMARY,0.14078947368421058,0.1407894736842105,8.326672684688674e-17,0.12565789473684208,0.125657894736842,8.326672684688674e-17,True,True,True,False,False,True,15.2,15.2,0.0,17.34,17.34,0.0,17.11,17.11,0.0,True,ok,per_row,,
002747_2026-06-10,002747,2026-06-12,post,TRAIN_PRIMARY,0.06221408966148223,0.0622140896614822,2.7755575615628914e-17,0.03385178408051237,0.0338517840805123,6.938893903907228e-17,False,False,True,False,False,True,32.79,32.79,0.0,34.83,34.83,0.0,33.9,33.9,0.0,True,ok,per_row,,
003026_2026-06-11,003026,2026-06-12,post,TRAIN_PRIMARY,0.07614986293024684,0.0761498629302468,4.163336342344337e-17,0.0636612854096863,0.0636612854096863,0.0,True,True,True,False,False,True,32.83,32.83,0.0,35.33,35.33,0.0,34.92,34.92,0.0,True,ok,per_row,,
600178_2026-06-12,600178,2026-06-12,d0,TRAIN_PRIMARY,-0.003988035892322994,-0.0039880358923229,-9.454242944073599e-17,-0.02891326021934193,-0.0289132602193419,-3.122502256758253e-17,False,False,True,False,False,True,10.03,10.03,0.0,9.99,9.99,0.0,9.74,9.74,0.0,True,ok,per_row,,
600378_2026-06-12,600378,2026-06-12,d0,TRAIN_PRIMARY,0.07845884413309978,0.0784588441330997,8.326672684688674e-17,0.015761821366024442,0.0157618213660244,4.163336342344337e-17,True,True,True,False,False,True,57.1,57.1,0.0,61.58,61.58,0.0,58.0,58.0,0.0,True,ok,per_row,,
600665_2026-06-12,600665,2026-06-12,d0,TRAIN_PRIMARY,0.01298701298701288,0.0129870129870128,7.979727989493313e-17,-0.0051948051948051965,-0.0051948051948051,-9.627715291671279e-17,False,False,True,False,False,True,3.85,3.85,0.0,3.9,3.9,0.0,3.83,3.83,0.0,True,ok,per_row,,
603002_2026-06-11,603002,2026-06-12,post,TRAIN_PRIMARY,0.18749999999999978,0.1874999999999997,8.326672684688674e-17,0.18749999999999978,0.1874999999999997,8.326672684688674e-17,True,True,True,False,False,True,17.76,17.76,0.0,21.09,21.09,0.0,21.09,21.09,0.0,True,ok,per_row,,
603155_2026-06-12,603155,2026-06-12,d0,TRAIN_PRIMARY,0.0879629629629628,0.0879629629629628,0.0,0.07499999999999996,0.0749999999999999,5.551115123125783e-17,True,True,True,False,False,True,21.6,21.6,0.0,23.5,23.5,0.0,23.22,23.22,0.0,True,ok,per_row,,
603186_2026-06-10,603186,2026-06-12,post,TRAIN_PRIMARY,0.15459180814702744,0.1545918081470274,5.551115123125783e-17,0.15459180814702744,0.1545918081470274,5.551115123125783e-17,True,True,True,False,False,True,178.47,178.47,0.0,206.06,206.06,0.0,206.06,206.06,0.0,True,ok,per_row,,
603616_2026-06-10,603616,2026-06-12,post,TRAIN_PRIMARY,-0.04341085271317835,-0.0434108527131783,-4.85722573273506e-17,-0.06201550387596899,-0.0620155038759689,-9.020562075079397e-17,False,False,True,True,True,True,6.45,6.45,0.0,6.17,6.17,0.0,6.05,6.05,0.0,True,ok,per_row,,
603929_2026-06-10,603929,2026-06-12,post,TRAIN_PRIMARY,-0.001499931821280831,-0.0014999318212808,-3.1008182133085427e-17,-0.0406345166128812,-0.0406345166128812,0.0,False,False,True,False,False,True,220.01,220.01,0.0,219.68,219.68,0.0,211.07,211.07,0.0,True,ok,per_row,,
605006_2026-06-11,605006,2026-06-12,post,TRAIN_PRIMARY,0.14791766395404493,0.1479176639540449,2.7755575615628914e-17,0.14791766395404493,0.1479176639540449,2.7755575615628914e-17,True,True,True,False,False,True,20.89,20.89,0.0,23.98,23.98,0.0,23.98,23.98,0.0,True,ok,per_row,,
605318_2026-06-11,605318,2026-06-12,post,TRAIN_PRIMARY,0.11515809051456927,0.1151580905145692,6.938893903907228e-17,0.02495350278983266,0.0249535027898326,5.898059818321144e-17,True,True,True,False,False,True,129.04,129.04,0.0,143.9,143.9,0.0,132.26,132.26,0.0,True,ok,per_row,,
605589_2026-06-11,605589,2026-06-12,post,TRAIN_PRIMARY,0.1722710812209003,0.1722710812209003,0.0,0.15640627694430065,0.1564062769443006,5.551115123125783e-17,True,True,True,False,False,True,57.99,57.99,0.0,67.98,67.98,0.0,67.06,67.06,0.0,True,ok,per_row,,
000029_2026-06-11,000029,2026-06-15,post,TRAIN_PRIMARY,0.1365430149960538,0.1365430149960538,0.0,0.12746645619573793,0.1274664561957379,2.7755575615628914e-17,True,True,True,False,False,True,25.34,25.34,0.0,28.8,28.8,0.0,28.57,28.57,0.0,True,ok,per_row,,
000048_2026-06-12,000048,2026-06-15,post,TRAIN_PRIMARY,0.1704142011834322,0.1704142011834322,0.0,0.13195266272189343,0.1319526627218934,2.7755575615628914e-17,True,True,True,False,False,True,16.9,16.9,0.0,19.78,19.78,0.0,19.13,19.13,0.0,True,ok,per_row,,
002119_2026-06-12,002119,2026-06-15,post,TRAIN_PRIMARY,0.02552552552552556,0.0255255255255255,6.245004513516506e-17,-0.003903903903903716,-0.0039039039039037,-1.6046192152785466e-17,False,False,True,False,False,True,33.3,33.3,0.0,34.15,34.15,0.0,33.17,33.17,0.0,True,ok,per_row,,
002165_2026-06-12,002165,2026-06-15,post,TRAIN_PRIMARY,-0.005174644243208237,-0.0051746442432082,-3.729655473350135e-17,-0.04398447606727052,-0.0439844760672705,-1.3877787807814457e-17,False,False,True,False,False,True,7.73,7.73,0.0,7.69,7.69,0.0,7.39,7.39,0.0,True,ok,per_row,,
002203_2026-06-15,002203,2026-06-15,d0,TRAIN_PRIMARY,0.036250000000000115,0.0362500000000001,1.3877787807814457e-17,-0.033333333333333326,-0.0333333333333333,-2.7755575615628914e-17,False,False,True,False,False,True,24.0,24.0,0.0,24.87,24.87,0.0,23.2,23.2,0.0,True,ok,per_row,,
002409_2026-06-12,002409,2026-06-15,post,TRAIN_PRIMARY,0.08563113859585303,0.085631138595853,2.7755575615628914e-17,0.07617315387413615,0.0761731538741361,4.163336342344337e-17,True,True,True,False,False,True,137.45,137.45,0.0,149.22,149.22,0.0,147.92,147.92,0.0,True,ok,per_row,,
002636_2026-06-11,002636,2026-06-15,post,TRAIN_PRIMARY,0.08292066167948597,0.0829206616794859,6.938893903907228e-17,0.00842903803603412,0.0084290380360341,1.9081958235744878e-17,True,True,True,False,False,True,94.91,94.91,0.0,102.78,102.78,0.0,95.71,95.71,0.0,True,ok,per_row,,
002669_2026-06-11,002669,2026-06-15,post,TRAIN_PRIMARY,0.07409675443968156,0.0740967544396815,5.551115123125783e-17,0.06429883649724433,0.0642988364972443,2.7755575615628914e-17,True,True,True,False,False,True,16.33,16.33,0.0,17.54,17.54,0.0,17.38,17.38,0.0,True,ok,per_row,,
003026_2026-06-11,003026,2026-06-15,post,TRAIN_PRIMARY,0.05763104546770936,0.0576310454677093,6.245004513516506e-17,0.05763104546770936,0.0576310454677093,6.245004513516506e-17,False,False,True,False,False,True,34.53,34.53,0.0,36.52,36.52,0.0,36.52,36.52,0.0,True,ok,per_row,,
600067_2026-06-15,600067,2026-06-15,d0,TRAIN_PRIMARY,0.028571428571428692,0.0285714285714286,9.367506770274758e-17,-0.034285714285714364,-0.0342857142857143,-6.245004513516506e-17,False,False,True,False,False,True,3.5,3.5,0.0,3.6,3.6,0.0,3.38,3.38,0.0,True,ok,per_row,,
600178_2026-06-12,600178,2026-06-15,post,TRAIN_PRIMARY,-0.0010121457489880026,-0.001012145748988,-2.6020852139652106e-18,-0.036437246963562875,-0.0364372469635628,-7.632783294297951e-17,False,False,True,False,False,True,9.88,9.88,0.0,9.87,9.87,0.0,9.52,9.52,0.0,True,ok,per_row,,
600378_2026-06-12,600378,2026-06-15,post,TRAIN_PRIMARY,0.11518965215871346,0.1151896521587134,6.938893903907228e-17,0.11518965215871346,0.1151896521587134,6.938893903907228e-17,True,True,True,False,False,True,57.21,57.21,0.0,63.8,63.8,0.0,63.8,63.8,0.0,True,ok,per_row,,
600665_2026-06-12,600665,2026-06-15,post,TRAIN_PRIMARY,-0.01041666666666663,-0.0104166666666666,-2.949029909160572e-17,-0.05729166666666663,-0.0572916666666666,-2.7755575615628914e-17,False,False,True,True,True,True,3.84,3.84,0.0,3.8,3.8,0.0,3.62,3.62,0.0,True,ok,per_row,,
603014_2026-06-15,603014,2026-06-15,d0,TRAIN_PRIMARY,0.11185163720660674,0.1118516372066067,4.163336342344337e-17,0.0962039988409158,0.0962039988409158,0.0,True,True,True,False,False,True,34.51,34.51,0.0,38.37,38.37,0.0,37.83,37.83,0.0,True,ok,per_row,,
603065_2026-06-11,603065,2026-06-15,post,TRAIN_PRIMARY,0.2421875,0.2421875,0.0,0.15703124999999996,0.1570312499999999,5.551115123125783e-17,True,True,True,False,False,True,12.8,12.8,0.0,15.9,15.9,0.0,14.81,14.81,0.0,True,ok,per_row,,
603155_2026-06-12,603155,2026-06-15,post,TRAIN_PRIMARY,0.12302839116719233,0.1230283911671923,2.7755575615628914e-17,0.12032447048219908,0.120324470482199,6.938893903907228e-17,True,True,True,False,False,True,22.19,22.19,0.0,24.92,24.92,0.0,24.86,24.86,0.0,True,ok,per_row,,
605006_2026-06-11,605006,2026-06-15,post,TRAIN_PRIMARY,0.2269767441860464,0.2269767441860464,0.0,0.20930232558139528,0.2093023255813952,8.326672684688674e-17,True,True,True,False,False,True,21.5,21.5,0.0,26.38,26.38,0.0,26.0,26.0,0.0,True,ok,per_row,,
605318_2026-06-11,605318,2026-06-15,post,TRAIN_PRIMARY,0.0531835205992508,0.0531835205992508,0.0,-0.01797752808988773,-0.0179775280898877,-2.7755575615628914e-17,False,False,True,False,False,True,133.5,133.5,0.0,140.6,140.6,0.0,131.1,131.1,0.0,True,ok,per_row,,
000506_2026-06-16,000506,2026-06-16,d0,TRAIN_PRIMARY,-0.0013097576948264411,-0.0013097576948264,-4.119968255444917e-17,-0.036018336607727464,-0.0360183366077274,-6.245004513516506e-17,False,False,True,False,False,True,15.27,15.27,0.0,15.25,15.25,0.0,14.72,14.72,0.0,True,ok,per_row,,
000510_2026-06-16,000510,2026-06-16,d0,TRAIN_PRIMARY,-0.014531043593130843,-0.0145310435931308,-4.336808689942018e-17,-0.026860413914575054,-0.026860413914575,-5.551115123125783e-17,False,False,True,False,False,True,22.71,22.71,0.0,22.38,22.38,0.0,22.1,22.1,0.0,True,ok,per_row,,
001359_2026-06-16,001359,2026-06-16,d0,TRAIN_PRIMARY,0.12084136428391856,0.1208413642839185,5.551115123125783e-17,0.10785217464174979,0.1078521746417497,8.326672684688674e-17,True,True,True,False,False,True,119.33,119.33,0.0,133.75,133.75,0.0,132.2,132.2,0.0,True,ok,per_row,,
002119_2026-06-12,002119,2026-06-16,post,TRAIN_PRIMARY,0.11383647798742147,0.1138364779874214,6.938893903907228e-17,0.08522012578616334,0.0852201257861633,4.163336342344337e-17,True,True,True,False,False,True,31.8,31.8,0.0,35.42,35.42,0.0,34.51,34.51,0.0,True,ok,per_row,,
002165_2026-06-12,002165,2026-06-16,post,TRAIN_PRIMARY,-0.044736842105263186,-0.0447368421052631,-8.326672684688674e-17,-0.1105263157894737,-0.1105263157894737,0.0,False,False,True,True,True,True,7.6,7.6,0.0,7.26,7.26,0.0,6.76,6.76,0.0,True,ok,per_row,,
002203_2026-06-15,002203,2026-06-16,post,TRAIN_PRIMARY,0.06466416353775561,0.0646641635377556,1.3877787807814457e-17,0.06466416353775561,0.0646641635377556,1.3877787807814457e-17,False,False,True,False,False,True,23.97,23.97,0.0,25.52,25.52,0.0,25.52,25.52,0.0,True,ok,per_row,,
002409_2026-06-12,002409,2026-06-16,post,TRAIN_PRIMARY,0.10656934306569332,0.1065693430656933,2.7755575615628914e-17,0.09605839416058393,0.0960583941605839,2.7755575615628914e-17,True,True,True,False,False,True,137.0,137.0,0.0,151.6,151.6,0.0,150.16,150.16,0.0,True,ok,per_row,,
600067_2026-06-15,600067,2026-06-16,post,TRAIN_PRIMARY,-0.04456824512534807,-0.044568245125348,-6.938893903907228e-17,-0.05571030640668517,-0.0557103064066851,-6.938893903907228e-17,False,False,True,True,True,True,3.59,3.59,0.0,3.43,3.43,0.0,3.39,3.39,0.0,True,ok,per_row,,
600178_2026-06-12,600178,2026-06-16,post,TRAIN_PRIMARY,0.0,0.0,0.0,-0.060103626943005195,-0.0601036269430051,-9.71445146547012e-17,False,False,True,True,True,True,9.65,9.65,0.0,9.65,9.65,0.0,9.07,9.07,0.0,True,ok,per_row,,
600378_2026-06-12,600378,2026-06-16,post,TRAIN_PRIMARY,0.1752631578947368,0.1752631578947368,0.0,0.14315789473684215,0.1431578947368421,5.551115123125783e-17,True,True,True,False,False,True,57.0,57.0,0.0,66.99,66.99,0.0,65.16,65.16,0.0,True,ok,per_row,,
600665_2026-06-12,600665,2026-06-16,post,TRAIN_PRIMARY,-0.047368421052631504,-0.0473684210526315,-6.938893903907228e-18,-0.06052631578947365,-0.0605263157894736,-4.85722573273506e-17,False,False,True,True,True,True,3.8,3.8,0.0,3.62,3.62,0.0,3.57,3.57,0.0,True,ok,per_row,,
601696_2026-06-16,601696,2026-06-16,d0,TRAIN_PRIMARY,-0.01872659176029967,-0.0187265917602996,-7.28583859910259e-17,-0.0449438202247191,-0.0449438202247191,0.0,False,False,True,False,False,True,13.35,13.35,0.0,13.1,13.1,0.0,12.75,12.75,0.0,True,ok,per_row,,
