event_id,code,signal_date,board_streak_before_break,source_window,break_date,board_streak_is_3,max_board_streak_20d,recent_limit_up_count_10d,recent_limit_up_count_20d,recent_pool_appearance_count_10d,recent_pool_appearance_count_20d,board_day_volume_rank,break_open_return,break_high_return,break_close_return,break_touched_limit_up,break_opened_from_limit_up,break_upper_shadow_ratio,break_lower_shadow_ratio,d1_high_to_close_drawdown_raw,d1_low_to_close_recovery,d1_open_to_close_return_raw,d1_close_location,d1_intraday_range,d1_afternoon_return,d1_last_hour_return,break_volume_ratio_vs_board_days,d1_up_bar_volume_ratio,down_bar_volume_ratio,volume_above_d1_close_ratio,amount_above_d1_close_ratio,high_zone_volume_ratio,high_zone_amount_ratio,late_day_sell_volume_ratio,late_day_sell_amount_ratio,d1_close_to_vwap_raw,d1_close_to_ma5_raw,d1_low_to_ma5_raw,d1_high_to_ma5_raw,d1_close_to_ma10_raw,d1_low_to_ma10_raw,d1_close_to_ma20,d1_ma5_slope,d1_ma10_slope,d1_ma20_slope,d1_close_above_ma5,d1_close_above_ma10,d1_true_reclaim_ma5,d1_true_reclaim_ma10,consecutive_days_below_ma5,consecutive_days_below_ma10,break_day_in_pool,last_board_day_in_pool,pool_consecutive_count_last_board,recent_7d_cumulative_return,recent_7d_max_drawdown,recent_7d_close_position,recent_7d_limit_up_count,target7_daily_d2open_d3high,tail_loss_daily_5pct,dev_label_complete,dev_feature_source_complete,dev_training_eligible,structural_missing_count,source_missing_count,unexpected_missing_count,provenance,pairwise_v1_feature_source_complete,pairwise_v1_training_eligible
002361_2026-06-09,002361,2026-06-09,2,june,2026-06-09,0,2,2,2,2,2,4.0,-0.0037858301784746,0.02487831260140627,-0.040021633315305505,0,0,0.3271604938271588,0.25925925925926013,0.0623349181193872,0.0236447520184544,-0.0363735070575462,0.2578616352201259,0.085992428339643,0.006806579693704,0.0195290063182078,1.3891412431405072,0.4456046189586258,0.5345934584702866,0.6475165222506705,0.6553435697138682,0.1649779276396232,0.1710057369491567,0.0813612192130317,0.079892849874855,-0.0116736179646863,0.0608415013148457,0.0357398995935931,0.1325603633755678,0.1013899230578307,0.0753288657235045,0.032847458613366,0.0330945912571005,0.0051768228029687,-0.0072210508073135005,1,1,0,0,0,0,0,1,2.0,0.173941798941799,0.0664516129032257,0.7321428571428572,2,0,0,1,1,1,0,0,0,v002:event_id=002361_2026-06-09;pool_window=complete;rank_denominator=full_pool,True,True
002421_2026-06-09,002421,2026-06-09,2,june,2026-06-09,0,4,4,10,4,10,2.0,0.0453752181500872,0.07504363001745196,-0.005235602094240899,0,0,0.253731343283582,0.3134328358208955,0.0731707317073171,0.0363636363636364,-0.0484140233722871,0.3076923076923078,0.1134380453752182,0.0160427807486631,0.0233393177737881,1.528267541209677,0.3489701255088618,0.619624146116184,0.7184032087338021,0.7261021682694371,0.0567357165620733,0.059174219976318,0.0561222509406048,0.0550960958524842,-0.0158382984117381,0.0853008377760851,0.0453160700685453,0.1728865194211728,0.1630279534788816,0.1201795551928177,0.3010728144259305,0.028593811202507,0.0218932443703085,0.032402497938022634,1,1,0,0,0,0,0,1,2.0,0.2610619469026549,0.0862745098039214,0.7964601769911505,4,0,1,1,1,1,0,0,0,v002:event_id=002421_2026-06-09;pool_window=complete;rank_denominator=full_pool,True,True
002613_2026-06-09,002613,2026-06-09,2,june,2026-06-09,0,2,4,5,4,5,14.0,0.0293040293040294,0.0347985347985349,-0.049450549450549386,0,0,0.05769230769230812,0.11538461538461624,0.079787234042553,0.0116959064327486,-0.0765124555160141,0.1176470588235304,0.0934065934065933,-0.0170454545454544,0.001930501930502,3.081908103157155,0.3786167595460693,0.5579928785928597,0.7653939568432134,0.7705969058162101,0.0,0.0,0.1376036130566862,0.1345506747186176,-0.0166504993042407,0.0480613893376413,0.0359450726978998,0.1409531502423264,0.0760937176031515,0.063653327804271,0.151158922036154,0.0168377823408623,0.0123845507976492,0.010647836807890387,1,1,0,0,0,0,0,1,2.0,0.0657084188911705,0.1004098360655738,0.687074829931973,3,0,1,1,1,1,0,0,0,v002:event_id=002613_2026-06-09;pool_window=complete;rank_denominator=full_pool,True,True
003009_2026-06-09,003009,2026-06-09,2,june,2026-06-09,0,2,2,2,2,2,36.0,0.017394158188382,0.01739415818838208,-0.029701345585822048,0,0,0.0,0.3608017817371946,0.0462903225806451,0.0279902642559109,-0.0462903225806451,0.3593750000000001,0.0735149327207088,0.0237188365650971,0.0173778389538885,1.0875134856687434,0.3064425632118635,0.6817291586343088,0.2534615328929411,0.2581659598343793,0.0,0.0,0.0834501879415339,0.0836936929728339,0.00808945665112,0.0668278425287771,0.0375996824594955,0.1186085952441091,0.1064124394214396,0.0760997698482495,0.0497443544951001,0.0327954384526516,0.0100737100737102,-0.0053592082145097475,1,1,0,0,0,0,0,1,2.0,0.1632893960259689,0.0562848703642927,0.7771739130434785,2,0,0,1,1,1,0,0,0,v002:event_id=003009_2026-06-09;pool_window=complete;rank_denominator=full_pool,True,True
603500_2026-06-09,603500,2026-06-09,3,june,2026-06-09,1,3,3,3,3,3,18.0,-0.0327137546468401,0.018587360594795488,-0.005947955390334547,0,0,0.20754716981132082,0.5660377358490569,0.0240875912408759,0.1040462427745664,0.0276710222905456,0.7924528301886792,0.1182156133828996,0.034029389017788,-0.0066864784546806,2.7321155277613633,0.4471695733879947,0.4874207350867476,0.1985848702019263,0.2079464246056143,0.2347488286941402,0.2455441801021539,0.075831481058495,0.0792025121523497,0.0422379486314972,0.1089913735899137,0.004479097544791,0.1363636363636364,0.1920470756062766,0.0797075606276747,0.2446471792962203,0.0531097134870719,0.0263543191800876,0.015215953123523418,1,1,0,0,0,0,0,1,3.0,0.243720930232558,0.1111111111111111,0.9108108108108108,3,1,0,1,1,1,0,0,0,v002:event_id=603500_2026-06-09;pool_window=complete;rank_denominator=full_pool,True,True
603859_2026-06-09,603859,2026-06-09,2,june,2026-06-09,0,2,2,3,2,3,26.0,0.0226589131742531,0.0759975937437336,0.06176057750150399,0,0,0.19346049046321384,0.27520435967302437,0.013231457323891,0.056464485235435,0.0382352941176471,0.7994350282485893,0.0709845598556246,0.011847888400535,0.0214120370370369,1.6603481673615594,0.3744273146229503,0.6255726853770497,0.0595734655494806,0.0607525254744608,0.1218518052331645,0.1244287007778759,0.0520666877230437,0.0524332516204488,0.023380734020608,0.141262177773946,0.0774635744460729,0.1565652211397532,0.1747609433585517,0.1090896989328422,0.1844842628011544,0.0434508816120906,0.0152719900889739,0.013822899066755712,1,1,0,0,0,0,0,1,2.0,0.2061503416856493,0.0856378233719893,0.9439178515007904,2,0,0,1,1,1,0,0,0,v002:event_id=603859_2026-06-09;pool_window=complete;rank_denominator=full_pool,True,True
001696_2026-06-10,001696,2026-06-10,2,june,2026-06-10,0,2,2,2,2,2,31.0,0.0262108262108262,0.10028490028490022,0.08547008547008539,1,0,0.17218543046357507,0.13907284768211994,0.0134645261522526,0.0577456968350915,0.0577456968350915,0.800000000000001,0.0740740740740739,-0.0134645261522525,0.0068710359408032,3.3036120763044727,0.5097671700775093,0.3061218585218172,0.8961769779548314,0.8969796797850624,0.7070464565090899,0.7102781550846509,0.1283550414951723,0.1276250142031543,-0.0033697671363713,0.1714426269831508,0.094576312876645,0.187430820317304,0.2269741079479583,0.1464639958778824,0.2055817485681741,0.0584483207498047,0.0250214563940054,0.005824315722469775,1,1,0,0,0,0,0,1,2.0,0.3047945205479452,0.061744966442953,0.9512195121951224,2,1,0,1,1,1,0,0,0,v002:event_id=001696_2026-06-10;pool_window=complete;rank_denominator=full_pool,True,True
002254_2026-06-10,002254,2026-06-10,3,june,2026-06-10,1,3,3,4,3,4,14.0,-0.0095795635976583,-0.009579563597658325,-0.08461947844598194,0,0,0.0,0.1705882352941172,0.07576571735626,0.0171496156120638,-0.07576571735626,0.1705882352941172,0.0904736562001064,0.0171496156120638,0.0171496156120638,1.3613251431416313,0.2693541155490851,0.6743655426516346,0.5519293489747645,0.5644977835701415,0.1758011281749638,0.1844854372868129,0.0319555003732141,0.0312371335957247,-0.016424737367846,0.0396518375241781,0.0221228239845263,0.1248791102514508,0.1360634081902247,0.1169088507265523,0.1462845718093968,0.0444444444444442,0.0185683530678146,0.012346511941708327,1,1,0,0,0,0,0,1,3.0,0.2788104089219332,0.1000532197977647,0.7268041237113402,3,1,0,1,1,1,0,0,0,v002:event_id=002254_2026-06-10;pool_window=complete;rank_denominator=full_pool,True,True
002362_2026-06-10,002362,2026-06-10,2,june,2026-06-10,0,2,2,2,2,2,70.0,-0.0091463414634146,0.07520325203252032,0.004065040650406582,0,0,0.6862745098039211,0.18627450980392116,0.0630630630630629,0.019607843137255,0.0133333333333334,0.2222222222222236,0.086890243902439,-0.0222662048490845,-0.0075339025615267,2.0974907532579077,0.471309954014871,0.4583908622056684,0.9364259232531512,0.9378253733914866,0.158567994275253,0.1626954556736117,0.0614231152376403,0.0604723791740882,-0.016949707590224,0.1021865238732706,0.0664881749219097,0.1802766622043727,0.1423285929009132,0.1053300959648513,0.1156278229448961,0.0414778668525619,0.0149621545502554,0.0022067560685790077,1,1,0,0,0,0,0,1,2.0,0.1903614457831326,0.0731132075471698,0.7426470588235297,2,0,1,1,1,1,0,0,0,v002:event_id=002362_2026-06-10;pool_window=complete;rank_denominator=full_pool,True,True
002747_2026-06-10,002747,2026-06-10,2,june,2026-06-10,0,2,2,3,2,3,27.0,0.0567545963229414,0.06314948041566737,-0.04609645616839875,0,0,0.05228758169934688,0.10675381263616456,0.0984638630067993,0.0138770886434436,-0.0973272818961169,0.1113636363636352,0.1172395416999733,-0.0096818810511757,-0.0033407572383075,2.055363915669033,0.3678043131273294,0.6181089289904237,0.8154286083552988,0.8240997282135267,0.2916607362174018,0.3045014062476519,0.0624749868971713,0.059484371131415,-0.0418357895617492,0.065729935698976,0.0511431293165041,0.1877828054298642,0.1669980767350132,0.1510251980310983,0.234887290664183,0.0419354838709677,0.0246158984635935,0.020414987416623953,1,1,0,0,0,0,0,1,2.0,0.3278931750741838,0.0864478388040299,0.6931137724550896,2,0,1,1,1,1,0,0,0,v002:event_id=002747_2026-06-10;pool_window=complete;rank_denominator=full_pool,True,True
603186_2026-06-10,603186,2026-06-10,2,june,2026-06-10,0,2,2,4,2,4,73.0,0.0191806455924614,0.09997995054467701,0.0914923477912184,1,0,0.10504549214226715,0.0,0.0077161431435689,0.0709508196721311,0.0709508196721311,0.8949545078577329,0.0807993049522154,0.016999813188866,-0.0010398189491712,1.0013945929574186,0.4726544471192911,0.5082276817023871,0.1419338293235912,0.1434991482254055,0.6775989741445125,0.683538430820632,0.0557916812025687,0.05626191521472,0.0133929291525227,0.1729219632007581,0.095215524051651,0.1820427744502375,0.2364952340573729,0.1545770462512208,0.3198802312942213,0.06879029782008,0.0270360636362223,0.02427869592030185,1,1,0,0,0,0,0,1,2.0,0.3434235419922677,0.1158301158301158,0.9748115827052756,2,1,0,1,1,1,0,0,0,v002:event_id=603186_2026-06-10;pool_window=complete;rank_denominator=full_pool,True,True
603616_2026-06-10,603616,2026-06-10,2,june,2026-06-10,0,2,3,3,3,3,91.0,0.1001371742112482,0.10013717421124824,0.0,1,1,0.0,0.026666666666667282,0.0910224438902742,0.0013736263736263,-0.0910224438902742,0.0135135135135132,0.101508916323731,-0.0569210866752911,-0.0520156046814044,13.28124847703779,0.3329295911863278,0.6379301294937879,1.0,1.0,0.2774653391030803,0.2848382763595767,0.053597255197048,0.051555764438456,-0.0530438619750794,0.1015412511332729,0.0985191900876396,0.2118464792988816,0.1675208199871878,0.1643177450352337,0.1363104980126257,0.0454976303317535,0.028665568369028,0.006984774760634194,1,1,0,0,0,0,0,1,2.0,0.2590673575129534,0.0783034257748775,0.6919831223628693,2,0,0,1,1,1,0,0,0,v002:event_id=603616_2026-06-10;pool_window=complete;rank_denominator=full_pool,True,True
603929_2026-06-10,603929,2026-06-10,2,june,2026-06-10,0,2,2,2,2,2,105.0,-0.003935668820757,0.09999514114960384,0.07895631893494004,1,0,0.2024310425432439,0.0,0.0191262864967533,0.0832195121951219,0.083219512195122,0.7975689574567562,0.1039308099703609,0.0085384685257516,0.0035702987300583,2.674752571317679,0.5702899862265849,0.3829131071577724,0.591564858977787,0.598353143664002,0.7258108687252729,0.7324501674997675,0.0807183852572498,0.0807549256621043,-0.0005888323612189,0.1798397551697024,0.0891972881644103,0.2028457271587358,0.3068349007191537,0.2064358941161241,0.2714317205209173,0.0821259371694034,0.035106208005653,0.007153442936804089,1,1,0,0,0,0,0,1,2.0,0.4838623454727697,0.0457769181173436,0.9473748176956734,2,1,0,1,1,1,0,0,0,v002:event_id=603929_2026-06-10;pool_window=complete;rank_denominator=full_pool,True,True
000029_2026-06-11,000029,2026-06-11,2,june,2026-06-11,0,2,2,2,2,2,59.0,-0.0048165987402741,0.04964801778436456,-0.05668766209707288,0,0,0.44680851063829763,0.12765957446808565,0.1013060360042357,0.0163672654690618,-0.0521221146686522,0.1250000000000001,0.1215264912930714,-0.0050801094177412,0.0039432176656151,3.656443754454827,0.4863577307580954,0.5003011890384601,0.5077937169921087,0.5191457079425561,0.2016111196888761,0.2115067481075478,0.0466243515516696,0.0451453710241216,-0.0212955159219924,0.0401176566712966,0.0229593921071982,0.1573657978593021,0.0543752847144574,0.0369818196877458,0.0052314677721843,0.0167815900972003,0.001576174872454,-0.005008839127872755,1,1,0,0,0,0,0,1,2.0,0.0852514919011082,0.0817610062893083,0.553654743390358,2,0,0,1,1,1,0,0,0,v002:event_id=000029_2026-06-11;pool_window=complete;rank_denominator=full_pool,True,True
002585_2026-06-11,002585,2026-06-11,2,june,2026-06-11,0,3,3,6,3,6,5.0,-0.0193740685543963,0.0044709388971684305,-0.0745156482861401,0,0,0.2285714285714287,0.2428571428571427,0.0772659732540862,0.0281456953642383,-0.0562310030395136,0.2463768115942026,0.1028315946348733,0.0281456953642385,0.0016129032258063,1.9143181564727232,0.2469512764762224,0.6586314963911035,0.6285497986985656,0.6391133216574459,0.0,0.0,0.0486211172680472,0.0478911360791789,-0.0144923159378715,0.0188679245283018,-0.0090237899917966,0.1058244462674322,0.0753246753246752,0.0458874458874458,0.183251560043824,0.0102768108735291,0.0089979907399317,0.01972118327099648,1,1,1,0,0,0,0,1,2.0,0.1575023299161229,0.1579352850539291,0.6466666666666665,3,0,0,1,1,1,0,0,0,v002:event_id=002585_2026-06-11;pool_window=complete;rank_denominator=full_pool,True,True
002636_2026-06-11,002636,2026-06-11,3,june,2026-06-11,1,3,3,3,3,3,27.0,0.0002583311805735,0.0999741668819425,0.0953242056316197,1,0,0.04663212435233154,0.0,0.0042273367778299,0.0950413223140495,0.0950413223140496,0.9533678756476685,0.0997158357013691,0.0120539443847713,-0.0042273367778299,2.962462216787372,0.6729332035914583,0.2066921059721432,0.3423841971736394,0.3528166065689037,0.5585313594734542,0.5725737181103367,0.0706531607358703,0.0728488171373382,0.0273046396296199,0.1952415853864801,0.0915036364661441,0.2003157241923661,0.3800286421038927,0.2602525712797812,0.5786289384278867,0.095079335679447,0.0536712507287631,0.03817981523713798,1,1,0,0,0,0,0,1,3.0,0.6392808815000968,0.0731981981981981,0.98993851313583,3,1,0,1,1,1,0,0,0,v002:event_id=002636_2026-06-11;pool_window=complete;rank_denominator=full_pool,True,True
002669_2026-06-11,002669,2026-06-11,2,june,2026-06-11,0,2,2,3,2,3,12.0,-0.0684788290642968,-0.047569262937794066,-0.0998431782540512,0,0,0.3999999999999986,0.0,0.0538461538461538,0.0,-0.0336700336700337,0.0,0.051228437009932,0.0,0.0,0.9522386489839229,0.1340920166074317,0.6818292865171824,1.0,1.0,0.0,0.0,0.0,0.0,-0.0124846708301402,-0.0008123476848093,-0.0008123476848093,0.0572124869444119,0.033055372247885,0.033055372247885,0.0954546900346702,0.0078362573099415,-0.0020953065134097,0.01034804126361788,0,1,0,0,1,0,0,1,2.0,0.0735660847880299,0.0998431782540512,0.4879356568364609,2,0,0,1,1,1,0,0,0,v002:event_id=002669_2026-06-11;pool_window=complete;rank_denominator=full_pool,True,True
003026_2026-06-11,003026,2026-06-11,2,june,2026-06-11,0,2,2,2,2,2,48.0,0.0199225235196458,0.04648588821250699,-0.019092418372993802,0,0,0.3287671232876713,0.188356164383563,0.0626652564780538,0.015468347178459,-0.0382528486163862,0.1855670103092802,0.0805201992252353,-0.0201768933112216,0.0079613306795565,3.6793714687990757,0.3206402172127697,0.670255407702725,0.7452635565176489,0.7503946844034057,0.0568798565416095,0.0583399856110959,0.0819708230234389,0.079291442484615,-0.0222211755967239,0.0689301652394163,0.0523459172596791,0.1403931974430103,-0.0835293813500168,-0.0977482484940928,-0.1735344516068868,-0.0623162180502149,-0.0282864822769863,-0.01422579718471706,1,0,0,0,0,5,0,1,2.0,-0.2065801253357205,0.3835529111772205,0.3567867036011081,2,0,1,1,1,1,0,0,0,v002:event_id=003026_2026-06-11;pool_window=complete;rank_denominator=full_pool,True,True
603002_2026-06-11,603002,2026-06-11,2,june,2026-06-11,0,2,2,2,2,2,2.0,0.0054794520547944,0.01315068493150684,-0.019178082191780854,0,0,0.11023622047243863,0.5354330708661417,0.0319091400757165,0.0364794441227561,-0.0245231607629429,0.5163934426229505,0.066849315068493,-0.0094078583287217,0.002801120448179,0.9757587359105394,0.4434637018840093,0.4703691174540202,0.2869766060966886,0.2882609957580673,0.0,0.0,0.0366236683958111,0.0366259230915248,0.0046930710115364,0.058294903630129,0.0180915218162469,0.093177249615703,0.044036162146398,0.0043744531933505,0.0784756740472962,0.0039173789173785,0.0028075100894895,0.004691283292978188,1,1,0,0,0,0,0,1,2.0,0.0340843443096476,0.1874999999999999,0.8103448275862067,2,0,0,1,1,1,0,0,0,v002:event_id=603002_2026-06-11;pool_window=complete;rank_denominator=full_pool,True,True
603065_2026-06-11,603065,2026-06-11,2,june,2026-06-11,0,2,4,4,5,5,64.0,0.0804195804195804,0.08041958041958042,0.08041958041958042,0,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,2.8117746152247394,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1616541353383458,0.1616541353383458,0.1616541353383458,0.3258957305299292,0.3258957305299292,0.4266751312979744,0.074313408723748,0.0517883335213809,0.02532694242262834,1,1,0,0,0,0,1,1,2.0,0.4731823599523239,0.0710382513661202,1.0,4,0,0,1,1,1,3,0,0,v002:event_id=603065_2026-06-11;pool_window=complete;rank_denominator=full_pool,True,True
605006_2026-06-11,605006,2026-06-11,2,june,2026-06-11,0,2,2,4,2,4,9.0,0.0199335548172756,0.07071665875652577,0.056478405315614655,0,0,0.1578947368421039,0.4368421052631573,0.0119840213049267,0.0753623188405798,0.0358306188925083,0.852459016393443,0.0868533459895587,0.0118181818181819,0.022508038585209,1.6738358506022588,0.3726064797312189,0.6188048469236143,0.0784283258697929,0.0801879185666671,0.2166949834421051,0.2216009664285046,0.0493494314841024,0.0494462806816806,0.0266896322985545,0.1324786324786326,0.0510785510785511,0.1477411477411476,0.1996119853416684,0.1133865057124379,0.2830340932015334,0.0405505558496559,0.0112261580381471,0.019958847736625485,1,1,0,0,0,0,0,1,2.0,0.2949389179755672,0.1516996448503298,0.9520766773162944,2,0,0,1,1,1,0,0,0,v002:event_id=605006_2026-06-11;pool_window=complete;rank_denominator=full_pool,True,True
605318_2026-06-11,605318,2026-06-11,2,june,2026-06-11,0,2,2,3,2,3,63.0,0.0123541523678791,0.10003431708991073,0.08948181194234728,1,0,0.1203522504892372,0.0,0.0095928872250819,0.076186440677966,0.0761864406779659,0.8796477495107629,0.0876801647220315,-0.0095928872250818,-0.0078131103992499,2.20786117406568,0.7447140398723923,0.2253866977970553,0.3909346161200399,0.3975281387288283,0.6243622128070687,0.6325148109689979,0.0551390300602815,0.0558992704383054,0.0107657378139243,0.1669300889509666,0.0843196353745496,0.1782327427773284,0.2628658372863153,0.1734638065972533,0.2815880833198774,0.0698177385423015,0.034366770901909,0.019130291685522494,1,1,0,0,0,0,0,1,2.0,0.3807763401109056,0.0896078431372549,0.9678094739596964,2,0,0,1,1,1,0,0,0,v002:event_id=605318_2026-06-11;pool_window=complete;rank_denominator=full_pool,True,True
605589_2026-06-11,605589,2026-06-11,2,june,2026-06-11,0,2,3,3,3,3,40.0,0.0316139767054908,0.08286189683860234,0.014975041597337757,0,0,0.3816604708798015,0.49442379182156154,0.0625480252036267,0.0684883517253458,-0.0161290322580645,0.4899749373433586,0.1327787021630614,-0.0308230060374959,-0.0355731225296442,10.418167574100538,0.4207522866061492,0.5753192835511337,0.2448229975573298,0.2529861840602941,0.0836174454208232,0.0879800302190109,0.0767003858658268,0.0778295933151582,0.006736410678092,0.0966883607205781,0.0249541548308223,0.1700406314048397,0.1362154711568908,0.0618958034533498,0.230868569468406,0.0243084969246067,0.0235258231178387,0.019491473123366854,1,1,0,0,0,0,0,1,2.0,0.1161939615736504,0.1369622475856014,0.7438794726930321,2,1,0,1,1,1,0,0,0,v002:event_id=605589_2026-06-11;pool_window=complete;rank_denominator=full_pool,True,True
000048_2026-06-12,000048,2026-06-12,3,june,2026-06-12,1,3,4,4,4,4,36.0,-0.011218765935747,0.0800611932687405,-0.03569607343192249,0,0,0.7850877192982448,0.004385964912281385,0.1071765816808309,0.0,-0.0247550283651366,0.0,0.1157572667006629,-0.051179126944305,-0.0410750507099391,2.8028266189577153,0.5934356709218211,0.3924261035611332,1.0,1.0,0.2480105718547847,0.2552931447176961,0.1270897999959973,0.1221749359865781,-0.0594578485967544,0.0830469644902633,0.0824742268041236,0.2130584192439861,0.1960027828726833,0.1953703118082346,0.2913579403831052,0.0583100981937205,0.0419797021220509,0.01585154353104401,1,1,0,0,0,0,0,1,3.0,0.2978723404255319,0.0622041920216362,0.689466484268126,3,0,0,1,1,1,0,0,0,v002:event_id=000048_2026-06-12;pool_window=complete;rank_denominator=full_pool,True,True
002119_2026-06-12,002119,2026-06-12,2,june,2026-06-12,0,2,3,3,3,3,20.0,0.0993589743589742,0.10000000000000009,0.024358974358974494,1,0,0.006451612903226812,0.23870967741935536,0.0687645687645687,0.0220658778381836,-0.0682215743440232,0.2262295081967217,0.0977564102564102,-0.0303398058252427,-0.0341492898156543,2.711223927550497,0.4056207095104389,0.5438284967898336,0.8840171154864559,0.8870376475267192,0.249524941732395,0.2574910352629516,0.1539491650950781,0.1506374178387951,-0.0308816138001508,0.1294084387589229,0.1032581807901618,0.2128065587674039,0.2372730440168791,0.2086252951879523,0.2754918785169813,0.0530663888061926,0.035933426909966,0.017708460257503722,1,1,0,0,0,0,0,1,2.0,0.3044897959183674,0.0910867865519936,0.7868112014453479,2,0,0,1,1,1,0,0,0,v002:event_id=002119_2026-06-12;pool_window=complete;rank_denominator=full_pool,True,True
