representation,test_signal_date,block,feature_names,pc1_loadings,explained_variance_ratio,dominant_loading_abs,numerical_issue,adjacent_fold_loading_cosine,model_stages
RAW,2026-06-04,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.00418853025181518,0.0041885302518153145,0.004235761627408956,0.009020570575193496,0.0041601914264589104,-0.008778772950829726,0.009839633318515622,0.9998223996691352,-0.004453331792536358,-0.0031216315159384306]",0.998250531456,0.999822399669,,0.99999969285,M1
RAW,2026-06-05,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.003874835190825301,0.003874835190825432,0.003942261087125285,0.008579217712702317,0.003834379653045311,-0.008335941972136584,0.009739196007762553,0.9998378341547963,-0.004164567812130196,-0.002957420880898985]",0.998296191765,0.999837834155,,0.999999549664,M1
RAW,2026-06-08,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.003975919831700053,0.003975919831699981,0.004049938132139025,0.00888132890315011,0.0039315088514366575,-0.009076859324067543,0.009223658573466909,0.9998315562892179,-0.0042882427705947836,-0.00294145010612031]",0.997993985509,0.999831556289,,0.999999518468,M1
RAW,2026-06-09,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.003917831847069028,0.003917831847069286,0.004008386310426888,0.008887276896373137,0.0038634991690542977,-0.009389481315159088,0.009179657398891934,0.9998303022792916,-0.004243531423477566,-0.002873034247998718]",0.997949267877,0.999830302279,,0.999999940257,M1
RAW,2026-06-10,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.003684574412680058,0.0036845744126806634,0.0037373408817972242,0.008256824864443707,0.0036529145312097985,-0.008858848843168479,0.007547725795053249,0.9998595657629201,-0.004003971976523256,-0.002594370406575297]",0.998134786709,0.999859565763,,0.999998147615,M1
RAW,2026-06-11,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.0036077491441471863,0.0036077491441470766,0.003651491280875812,0.008237386068082856,0.003581503862110043,-0.008816410679285513,0.0077251965832085615,0.9998601762207883,-0.003953658196552959,-0.0025577411101308594]",0.998010682629,0.999860176221,,0.999999969089,M1
RAW,2026-06-12,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.0040115331154754715,0.00401153311547553,0.004040162208046566,0.011002896538174494,0.003994355659932787,-0.00971567757367316,0.009243257593042618,0.9998045429335543,-0.004218358571202573,-0.0027790039286636394]",0.997204357481,0.999804542934,,0.999994234524,M1
RAW,2026-06-15,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.003372495803812477,0.003372495803812381,0.003898293570071369,0.010803439296295667,0.002551142773485268,-0.009531444367657703,0.010156519227523125,0.9998126728945836,-0.003652764261134883,-0.0024711008390427684]",0.998215953487,0.999812672895,,0.999997878867,M1
RAW,2026-06-16,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.0034641758959643243,0.003464175895964483,0.00393272458270796,0.00986693415498693,0.0024902115047252815,-0.009670893129489478,0.01020030425651953,0.9998198021336007,-0.003670928640114343,-0.002508040813526283]",0.9982379902,0.999819802134,,0.999999539071,M1
RAW,2026-06-17,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.0033242067730979434,0.0033242067730973046,0.003817993272337443,0.009280478670823124,0.002363093518934635,-0.009530652765460564,0.010523053870766488,0.9998254426698066,-0.0036084787806009576,-0.0024709910572046976]",0.998245101328,0.99982544267,,0.999999729213,M1
RAW,2026-06-18,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.003470698640967724,0.0034706986409680507,0.004456453605619325,0.008027697963023526,0.002879245662176781,-0.008706331556737106,0.01047289564564382,0.9998399271168064,-0.0034633981888187344,-0.002440859816676675]",0.998178791768,0.999839927117,,0.999998504694,M1
RAW,2026-06-22,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.003924029377882596,0.003924029377882388,0.00437311685756267,0.007860883888353673,0.002869771014497993,-0.008048969761236997,0.00950072071376116,0.9998538923854997,-0.00340860084369438,-0.002361454680177571]",0.998107365654,0.999853892385,,0.999999083685,M1
RAW,2026-06-23,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.00385367291437936,0.0038536729143789916,0.004330974874213023,0.007921718951551365,0.0027965571556032437,-0.00809337641925331,0.009724100068062683,0.9998518138018092,-0.0034145752533469424,-0.002365787982455453]",0.998031428647,0.999851813802,,0.999999963667,M1
RAW,2026-06-24,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.003952098580303694,0.0039520985803040976,0.004348375423824408,0.007661491677980036,0.003654890947663192,-0.008317052127232192,0.010157542686007777,0.9998446550150769,-0.003281291271957321,-0.002312297145780454]",0.997845505149,0.999844655015,,0.999999458643,M1
RAW,2026-06-25,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.004111885066404255,0.004111885066404475,0.004360433415805179,0.0076874424322064105,0.003925473804353624,-0.008316326881038241,0.009061370839355154,0.9998524639874967,-0.0033293281296994915,-0.002315470825950635]",0.997692064438,0.999852463987,,0.999999335465,M1
RAW,2026-06-26,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.004074274741081173,0.004074274741081241,0.004086174372240493,0.007477371359857673,0.0040653500177116955,-0.007821191657853402,0.00801962198032649,0.9998693116805937,-0.00302276047825798,-0.0020982610083764754]",0.998033514514,0.999869311681,,0.999999193205,M1
RAW,2026-06-29,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.0036246987077370183,0.003624698707737295,0.004032466985783509,0.006296905831091884,0.0024143126720779437,-0.007649793129288682,0.008419960289799527,0.9998848599916932,-0.002928706631866738,-0.002063194245603041]",0.998384637231,0.999884859992,,0.999997636745,M1
RAW,2026-06-30,SAME_TIER_COMPETITION,"[""tier_cohort_size"",""tier_peer_count_ex_self"",""tier_peer_advance_count_d1"",""tier_peer_advance_rate_d1"",""tier_peer_break_count_d1"",""tier_peer_break_rate_d1"",""tier_peer_mean_d1_close_return"",""tier_peer_max_d1_close_return"",""subject_d1_close_return_vs_tier_mean"",""subject_d1_close_return_percentile_in_tier""]","[0.0032652629131539232,0.00326526291315421,0.0034545680323228335,0.005439739931814442,0.0022511998868947093,-0.006605008494751501,0.008153346907505892,0.9999066097015743,-0.00240087150315415,-0.0017285521654434853]",0.998817973824,0.999906609702,,0.99999854629,M1
