event_id,code,signal_date,board,board_streak_before_break,representation,model_stage,run_type,lambda,score,rank,repair_rank_target,raw_repair_return,capped_opportunity_return_7,target7,fold_test_signal_date,fold_train_signal_dates,fold_train_max_signal_date,model_status
603650_2026-06-30,603650,2026-06-30,2,2,CS_RANK,M0,REAL,10,0.533294923633,2,0.785714285714,0.0474406991261,0.0474406991261,0,2026-06-30,38,2026-06-29,CAPABILITY_SCREEN_ONLY
603163_2026-06-30,603163,2026-06-30,2,2,CS_RANK,M0,REAL,10,0.50040077831,3,0.214285714286,-0.0287162162162,-0.0287162162162,0,2026-06-30,38,2026-06-29,CAPABILITY_SCREEN_ONLY
603956_2026-06-30,603956,2026-06-30,3,3,CS_RANK,M0,REAL,10,0.486849929151,4,0.5,0.0395387149918,0.0395387149918,0,2026-06-30,38,2026-06-29,CAPABILITY_SCREEN_ONLY
603155_2026-06-30,603155,2026-06-30,2,2,CS_RANK,M0,REAL,10,0.485077935461,5,0.928571428571,0.112028725314,0.07,1,2026-06-30,38,2026-06-29,CAPABILITY_SCREEN_ONLY
002180_2026-06-30,002180,2026-06-30,2,2,CS_RANK,M0,REAL,10,0.47426160484,6,0.357142857143,0.019452887538,0.019452887538,0,2026-06-30,38,2026-06-29,CAPABILITY_SCREEN_ONLY
002568_2026-06-30,002568,2026-06-30,2,2,CS_RANK,M0,REAL,10,0.473301230599,7,0.642857142857,0.0430678466077,0.0430678466077,0,2026-06-30,38,2026-06-29,CAPABILITY_SCREEN_ONLY
603311_2026-05-20,603311,2026-05-20,3,3,CS_RANK,M1,REAL,10,0.532324923217,1,0.85,0.172352523099,0.07,1,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
002208_2026-05-20,002208,2026-05-20,2,2,CS_RANK,M1,REAL,10,0.519906422308,2,0.05,-0.0725490196078,-0.0725490196078,0,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
603115_2026-05-20,603115,2026-05-20,2,2,CS_RANK,M1,REAL,10,0.517549569543,3,0.95,0.205409887035,0.07,1,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
603989_2026-05-20,603989,2026-05-20,2,2,CS_RANK,M1,REAL,10,0.50301028319,4,0.65,0.11015625,0.07,1,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
002552_2026-05-20,002552,2026-05-20,2,2,CS_RANK,M1,REAL,10,0.495677930023,5,0.55,0.0844226579521,0.07,1,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
600850_2026-05-20,600850,2026-05-20,2,2,CS_RANK,M1,REAL,10,0.489241755254,6,0.45,0.038338658147,0.038338658147,0,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
600903_2026-05-20,600903,2026-05-20,2,2,CS_RANK,M1,REAL,10,0.487431709723,7,0.75,0.145317545748,0.07,1,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
605218_2026-05-20,605218,2026-05-20,2,2,CS_RANK,M1,REAL,10,0.48669723954,8,0.15,-0.0201499531396,-0.0201499531396,0,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
600758_2026-05-20,600758,2026-05-20,2,2,CS_RANK,M1,REAL,10,0.482306226066,9,0.35,0.0168067226891,0.0168067226891,0,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
603206_2026-05-20,603206,2026-05-20,2,2,CS_RANK,M1,REAL,10,0.47761903171,10,0.25,-0.00410888546482,-0.00410888546482,0,2026-05-20,10,2026-05-19,CAPABILITY_SCREEN_ONLY
605288_2026-05-21,605288,2026-05-21,2,2,CS_RANK,M1,REAL,10,0.539920697569,1,0.416666666667,0.0422794117647,0.0422794117647,0,2026-05-21,11,2026-05-20,CAPABILITY_SCREEN_ONLY
600563_2026-05-21,600563,2026-05-21,2,2,CS_RANK,M1,REAL,10,0.512564157972,2,0.916666666667,0.103625,0.07,1,2026-05-21,11,2026-05-20,CAPABILITY_SCREEN_ONLY
603938_2026-05-21,603938,2026-05-21,3,3,CS_RANK,M1,REAL,10,0.500190744236,3,0.0833333333333,-0.0416666666667,-0.0416666666667,0,2026-05-21,11,2026-05-20,CAPABILITY_SCREEN_ONLY
000417_2026-05-21,000417,2026-05-21,3,3,CS_RANK,M1,REAL,10,0.500065205875,4,0.75,0.101020408163,0.07,1,2026-05-21,11,2026-05-20,CAPABILITY_SCREEN_ONLY
002782_2026-05-21,002782,2026-05-21,2,2,CS_RANK,M1,REAL,10,0.496650133993,5,0.25,0.039652173913,0.039652173913,0,2026-05-21,11,2026-05-20,CAPABILITY_SCREEN_ONLY
002272_2026-05-21,002272,2026-05-21,3,3,CS_RANK,M1,REAL,10,0.48189964165,6,0.583333333333,0.0904325032765,0.07,1,2026-05-21,11,2026-05-20,CAPABILITY_SCREEN_ONLY
003004_2026-05-22,003004,2026-05-22,2,2,CS_RANK,M1,REAL,10,0.497308737817,1,0.5,0.126801152738,0.07,1,2026-05-22,12,2026-05-21,CAPABILITY_SCREEN_ONLY
600611_2026-05-25,600611,2026-05-25,3,3,CS_RANK,M1,REAL,10,0.538407878577,1,0.0625,-0.0594227504244,-0.0594227504244,0,2026-05-25,13,2026-05-22,CAPABILITY_SCREEN_ONLY
002442_2026-05-25,002442,2026-05-25,3,3,CS_RANK,M1,REAL,10,0.525396775341,2,0.1875,0.00251256281407,0.00251256281407,0,2026-05-25,13,2026-05-22,CAPABILITY_SCREEN_ONLY
000012_2026-05-25,000012,2026-05-25,2,2,CS_RANK,M1,REAL,10,0.518753638602,3,0.8125,0.0617848970252,0.0617848970252,0,2026-05-25,13,2026-05-22,CAPABILITY_SCREEN_ONLY
000725_2026-05-25,000725,2026-05-25,2,2,CS_RANK,M1,REAL,10,0.518658944788,4,0.9375,0.166666666667,0.07,1,2026-05-25,13,2026-05-22,CAPABILITY_SCREEN_ONLY
002036_2026-05-25,002036,2026-05-25,2,2,CS_RANK,M1,REAL,10,0.490918029567,5,0.4375,0.0373563218391,0.0373563218391,0,2026-05-25,13,2026-05-22,CAPABILITY_SCREEN_ONLY
600303_2026-05-25,600303,2026-05-25,2,2,CS_RANK,M1,REAL,10,0.481280530448,6,0.3125,0.00546448087432,0.00546448087432,0,2026-05-25,13,2026-05-22,CAPABILITY_SCREEN_ONLY
001225_2026-05-25,001225,2026-05-25,2,2,CS_RANK,M1,REAL,10,0.467042103528,7,0.6875,0.0492430833478,0.0492430833478,0,2026-05-25,13,2026-05-22,CAPABILITY_SCREEN_ONLY
002931_2026-05-25,002931,2026-05-25,2,2,CS_RANK,M1,REAL,10,0.465773975354,8,0.5625,0.0478995504573,0.0478995504573,0,2026-05-25,13,2026-05-22,CAPABILITY_SCREEN_ONLY
603936_2026-05-26,603936,2026-05-26,2,2,CS_RANK,M1,REAL,10,0.532284787821,1,0.361111111111,0.00308641975309,0.00308641975309,0,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
605580_2026-05-26,605580,2026-05-26,2,2,CS_RANK,M1,REAL,10,0.530206415061,2,0.916666666667,0.1272,0.07,1,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
600234_2026-05-26,600234,2026-05-26,2,2,CS_RANK,M1,REAL,10,0.529498163613,3,0.0833333333333,-0.0880968392737,-0.0880968392737,0,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
603663_2026-05-26,603663,2026-05-26,2,2,CS_RANK,M1,REAL,10,0.522446060477,4,0.861111111111,0.123469387755,0.07,1,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
002432_2026-05-26,002432,2026-05-26,2,2,CS_RANK,M1,REAL,10,0.517781482412,5,0.138888888889,-0.0606593406593,-0.0606593406593,0,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
603256_2026-05-26,603256,2026-05-26,2,2,CS_RANK,M1,REAL,10,0.515913030807,6,0.75,0.0785286103542,0.07,1,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
600186_2026-05-26,600186,2026-05-26,2,2,CS_RANK,M1,REAL,10,0.51557872019,7,0.0277777777778,-0.12433661865,-0.12433661865,0,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
002741_2026-05-26,002741,2026-05-26,2,2,CS_RANK,M1,REAL,10,0.513941367451,8,0.805555555556,0.120460266091,0.07,1,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
000636_2026-05-26,000636,2026-05-26,2,2,CS_RANK,M1,REAL,10,0.511479697515,9,0.972222222222,0.158095238095,0.07,1,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
600539_2026-05-26,600539,2026-05-26,2,2,CS_RANK,M1,REAL,10,0.51085325044,10,0.416666666667,0.0260869565217,0.0260869565217,0,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
002938_2026-05-26,002938,2026-05-26,2,2,CS_RANK,M1,REAL,10,0.493169014993,11,0.194444444444,-0.0224137931034,-0.0224137931034,0,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
603001_2026-05-26,603001,2026-05-26,2,2,CS_RANK,M1,REAL,10,0.491847331118,12,0.305555555556,0.000943396226415,0.000943396226415,0,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
600503_2026-05-26,600503,2026-05-26,2,2,CS_RANK,M1,REAL,10,0.483731001501,13,0.527777777778,0.0321428571429,0.0321428571429,0,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
002897_2026-05-26,002897,2026-05-26,2,2,CS_RANK,M1,REAL,10,0.477555748358,14,0.472222222222,0.0274577102231,0.0274577102231,0,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
603661_2026-05-26,603661,2026-05-26,3,3,CS_RANK,M1,REAL,10,0.474445487228,15,0.25,-0.00778097982709,-0.00778097982709,0,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
002975_2026-05-26,002975,2026-05-26,2,2,CS_RANK,M1,REAL,10,0.466211177625,16,0.694444444444,0.0652070442646,0.0652070442646,0,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
002980_2026-05-26,002980,2026-05-26,2,2,CS_RANK,M1,REAL,10,0.464320704562,17,0.638888888889,0.0574722997928,0.0574722997928,0,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
002421_2026-05-26,002421,2026-05-26,2,2,CS_RANK,M1,REAL,10,0.464127510749,18,0.583333333333,0.0553191489362,0.0553191489362,0,2026-05-26,14,2026-05-25,CAPABILITY_SCREEN_ONLY
003036_2026-05-27,003036,2026-05-27,2,2,CS_RANK,M1,REAL,10,0.53867966159,1,0.95,0.244761904762,0.07,1,2026-05-27,15,2026-05-26,CAPABILITY_SCREEN_ONLY
002185_2026-05-27,002185,2026-05-27,2,2,CS_RANK,M1,REAL,10,0.527401223407,2,0.35,0.0669975186104,0.0669975186104,0,2026-05-27,15,2026-05-26,CAPABILITY_SCREEN_ONLY
002957_2026-05-27,002957,2026-05-27,2,2,CS_RANK,M1,REAL,10,0.515487418897,3,0.65,0.212845673506,0.07,1,2026-05-27,15,2026-05-26,CAPABILITY_SCREEN_ONLY
002552_2026-05-27,002552,2026-05-27,3,3,CS_RANK,M1,REAL,10,0.509238527921,4,0.85,0.222996515679,0.07,1,2026-05-27,15,2026-05-26,CAPABILITY_SCREEN_ONLY
002585_2026-05-27,002585,2026-05-27,3,3,CS_RANK,M1,REAL,10,0.503641764204,5,0.55,0.0986590038314,0.07,1,2026-05-27,15,2026-05-26,CAPABILITY_SCREEN_ONLY
600172_2026-05-27,600172,2026-05-27,3,3,CS_RANK,M1,REAL,10,0.48547856252,6,0.75,0.21482602118,0.07,1,2026-05-27,15,2026-05-26,CAPABILITY_SCREEN_ONLY
600584_2026-05-27,600584,2026-05-27,2,2,CS_RANK,M1,REAL,10,0.485470049209,7,0.45,0.0814359715697,0.07,1,2026-05-27,15,2026-05-26,CAPABILITY_SCREEN_ONLY
002388_2026-05-27,002388,2026-05-27,2,2,CS_RANK,M1,REAL,10,0.480265984079,8,0.15,0.0187074829932,0.0187074829932,0,2026-05-27,15,2026-05-26,CAPABILITY_SCREEN_ONLY
000510_2026-05-27,000510,2026-05-27,3,3,CS_RANK,M1,REAL,10,0.470294197656,9,0.05,0.00334821428571,0.00334821428571,0,2026-05-27,15,2026-05-26,CAPABILITY_SCREEN_ONLY
600520_2026-05-27,600520,2026-05-27,2,2,CS_RANK,M1,REAL,10,0.464218308614,10,0.25,0.0330961954841,0.0330961954841,0,2026-05-27,15,2026-05-26,CAPABILITY_SCREEN_ONLY
002771_2026-05-28,002771,2026-05-28,2,2,CS_RANK,M1,REAL,10,0.542214811019,1,0.625,0.0943396226415,0.07,1,2026-05-28,16,2026-05-27,CAPABILITY_SCREEN_ONLY
001257_2026-05-28,001257,2026-05-28,2,2,CS_RANK,M1,REAL,10,0.496068331169,2,0.125,-0.0676771237222,-0.0676771237222,0,2026-05-28,16,2026-05-27,CAPABILITY_SCREEN_ONLY
000759_2026-05-28,000759,2026-05-28,2,2,CS_RANK,M1,REAL,10,0.487731765488,3,0.375,0.0771929824561,0.07,1,2026-05-28,16,2026-05-27,CAPABILITY_SCREEN_ONLY
002251_2026-05-28,002251,2026-05-28,2,2,CS_RANK,M1,REAL,10,0.478455299359,4,0.875,0.168539325843,0.07,1,2026-05-28,16,2026-05-27,CAPABILITY_SCREEN_ONLY
603989_2026-05-29,603989,2026-05-29,2,2,CS_RANK,M1,REAL,10,0.545802156752,1,0.166666666667,-0.0322019147084,-0.0322019147084,0,2026-05-29,17,2026-05-28,CAPABILITY_SCREEN_ONLY
002579_2026-05-29,002579,2026-05-29,3,3,CS_RANK,M1,REAL,10,0.489028976388,2,0.833333333333,0.195852534562,0.07,1,2026-05-29,17,2026-05-28,CAPABILITY_SCREEN_ONLY
603032_2026-05-29,603032,2026-05-29,2,2,CS_RANK,M1,REAL,10,0.461236078682,3,0.5,0.00237812128419,0.00237812128419,0,2026-05-29,17,2026-05-28,CAPABILITY_SCREEN_ONLY
600110_2026-06-01,600110,2026-06-01,2,2,CS_RANK,M1,REAL,10,0.512757502901,1,0.625,0.0451559934319,0.0451559934319,0,2026-06-01,18,2026-05-29,CAPABILITY_SCREEN_ONLY
000090_2026-06-01,000090,2026-06-01,2,2,CS_RANK,M1,REAL,10,0.507389453758,2,0.125,-0.0263852242744,-0.0263852242744,0,2026-06-01,18,2026-05-29,CAPABILITY_SCREEN_ONLY
002806_2026-06-01,002806,2026-06-01,2,2,CS_RANK,M1,REAL,10,0.488403361327,3,0.875,0.149321266968,0.07,1,2026-06-01,18,2026-05-29,CAPABILITY_SCREEN_ONLY
603324_2026-06-01,603324,2026-06-01,2,2,CS_RANK,M1,REAL,10,0.484409993718,4,0.375,0.0224038752649,0.0224038752649,0,2026-06-01,18,2026-05-29,CAPABILITY_SCREEN_ONLY
002608_2026-06-02,002608,2026-06-02,2,2,CS_RANK,M1,REAL,10,0.522715174731,1,0.75,0.099,0.07,1,2026-06-02,19,2026-06-01,CAPABILITY_SCREEN_ONLY
600011_2026-06-02,600011,2026-06-02,2,2,CS_RANK,M1,REAL,10,0.475643283378,2,0.25,0.0260475651189,0.0260475651189,0,2026-06-02,19,2026-06-01,CAPABILITY_SCREEN_ONLY
600280_2026-06-03,600280,2026-06-03,3,3,CS_RANK,M1,REAL,10,0.560242694607,1,0.214285714286,-0.0125313283208,-0.0125313283208,0,2026-06-03,20,2026-06-02,CAPABILITY_SCREEN_ONLY
001210_2026-06-03,001210,2026-06-03,2,2,CS_RANK,M1,REAL,10,0.525694677691,2,0.0714285714286,-0.244557534634,-0.244557534634,0,2026-06-03,20,2026-06-02,CAPABILITY_SCREEN_ONLY
002404_2026-06-03,002404,2026-06-03,2,2,CS_RANK,M1,REAL,10,0.511605053032,3,0.5,0.0299319727891,0.0299319727891,0,2026-06-03,20,2026-06-02,CAPABILITY_SCREEN_ONLY
002579_2026-06-03,002579,2026-06-03,2,2,CS_RANK,M1,REAL,10,0.508497320301,4,0.642857142857,0.0540254237288,0.0540254237288,0,2026-06-03,20,2026-06-02,CAPABILITY_SCREEN_ONLY
002421_2026-06-03,002421,2026-06-03,2,2,CS_RANK,M1,REAL,10,0.474066494569,5,0.785714285714,0.0698151950719,0.0698151950719,0,2026-06-03,20,2026-06-02,CAPABILITY_SCREEN_ONLY
000055_2026-06-03,000055,2026-06-03,2,2,CS_RANK,M1,REAL,10,0.467636545688,6,0.357142857143,0,0,0,2026-06-03,20,2026-06-02,CAPABILITY_SCREEN_ONLY
603045_2026-06-03,603045,2026-06-03,2,2,CS_RANK,M1,REAL,10,0.451455439128,7,0.928571428571,0.154815115807,0.07,1,2026-06-03,20,2026-06-02,CAPABILITY_SCREEN_ONLY
600487_2026-06-04,600487,2026-06-04,2,2,CS_RANK,M1,REAL,10,0.532203623031,1,0.916666666667,0.0659375,0.0659375,0,2026-06-04,21,2026-06-03,CAPABILITY_SCREEN_ONLY
600121_2026-06-04,600121,2026-06-04,3,3,CS_RANK,M1,REAL,10,0.524440368703,2,0.416666666667,-0.00709219858156,-0.00709219858156,0,2026-06-04,21,2026-06-03,CAPABILITY_SCREEN_ONLY
603311_2026-06-04,603311,2026-06-04,2,2,CS_RANK,M1,REAL,10,0.506855401942,3,0.75,0.0277923439958,0.0277923439958,0,2026-06-04,21,2026-06-03,CAPABILITY_SCREEN_ONLY
000700_2026-06-04,000700,2026-06-04,2,2,CS_RANK,M1,REAL,10,0.491247192156,4,0.0833333333333,-0.0651340996169,-0.0651340996169,0,2026-06-04,21,2026-06-03,CAPABILITY_SCREEN_ONLY
002137_2026-06-04,002137,2026-06-04,2,2,CS_RANK,M1,REAL,10,0.489000544654,5,0.583333333333,0.0068359375,0.0068359375,0,2026-06-04,21,2026-06-03,CAPABILITY_SCREEN_ONLY
600936_2026-06-04,600936,2026-06-04,2,2,CS_RANK,M1,REAL,10,0.456349168278,6,0.25,-0.0455284552846,-0.0455284552846,0,2026-06-04,21,2026-06-03,CAPABILITY_SCREEN_ONLY
600688_2026-06-05,600688,2026-06-05,2,2,CS_RANK,M1,REAL,10,0.554708295944,1,0.416666666667,0.00302114803625,0.00302114803625,0,2026-06-05,22,2026-06-04,CAPABILITY_SCREEN_ONLY
600255_2026-06-05,600255,2026-06-05,3,3,CS_RANK,M1,REAL,10,0.521866234474,2,0.916666666667,0.0896551724138,0.07,1,2026-06-05,22,2026-06-04,CAPABILITY_SCREEN_ONLY
605162_2026-06-05,605162,2026-06-05,2,2,CS_RANK,M1,REAL,10,0.510167440802,3,0.0833333333333,-0.0449915110357,-0.0449915110357,0,2026-06-05,22,2026-06-04,CAPABILITY_SCREEN_ONLY
001896_2026-06-05,001896,2026-06-05,2,2,CS_RANK,M1,REAL,10,0.490846058826,4,0.75,0.0850528434826,0.07,1,2026-06-05,22,2026-06-04,CAPABILITY_SCREEN_ONLY
002787_2026-06-05,002787,2026-06-05,2,2,CS_RANK,M1,REAL,10,0.461603978943,5,0.583333333333,0.0670498084291,0.0670498084291,0,2026-06-05,22,2026-06-04,CAPABILITY_SCREEN_ONLY
600439_2026-06-05,600439,2026-06-05,2,2,CS_RANK,M1,REAL,10,0.461076715579,6,0.25,-0.0113636363636,-0.0113636363636,0,2026-06-05,22,2026-06-04,CAPABILITY_SCREEN_ONLY
000520_2026-06-08,000520,2026-06-08,2,2,CS_RANK,M1,REAL,10,0.517207332322,1,0.5,-0.0109409190372,-0.0109409190372,0,2026-06-08,23,2026-06-05,CAPABILITY_SCREEN_ONLY
600293_2026-06-08,600293,2026-06-08,2,2,CS_RANK,M1,REAL,10,0.504112496862,2,0.166666666667,-0.0172839506173,-0.0172839506173,0,2026-06-08,23,2026-06-05,CAPABILITY_SCREEN_ONLY
003036_2026-06-08,003036,2026-06-08,2,2,CS_RANK,M1,REAL,10,0.477322358411,3,0.833333333333,0.0681933842239,0.0681933842239,0,2026-06-08,23,2026-06-05,CAPABILITY_SCREEN_ONLY
603500_2026-06-09,603500,2026-06-09,3,3,CS_RANK,M1,REAL,10,0.539235326237,1,0.944444444444,0.0936270653029,0.07,1,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
002421_2026-06-09,002421,2026-06-09,2,2,CS_RANK,M1,REAL,10,0.530353322683,2,0.0555555555556,-0.142105263158,-0.142105263158,0,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
603859_2026-06-09,603859,2026-06-09,2,2,CS_RANK,M1,REAL,10,0.519751504378,3,0.833333333333,0.0640412922959,0.0640412922959,0,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
000068_2026-06-09,000068,2026-06-09,2,2,CS_RANK,M1,REAL,10,0.517110693778,4,0.166666666667,-0.0503978779841,-0.0503978779841,0,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
003009_2026-06-09,003009,2026-06-09,2,2,CS_RANK,M1,REAL,10,0.489734158897,5,0.388888888889,-0.0131004366812,-0.0131004366812,0,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
002613_2026-06-09,002613,2026-06-09,2,2,CS_RANK,M1,REAL,10,0.485454149659,6,0.277777777778,-0.013698630137,-0.013698630137,0,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
002361_2026-06-09,002361,2026-06-09,2,2,CS_RANK,M1,REAL,10,0.484079875385,7,0.722222222222,0.047323943662,0.047323943662,0,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
000517_2026-06-09,000517,2026-06-09,2,2,CS_RANK,M1,REAL,10,0.482431678557,8,0.611111111111,0.0147783251232,0.0147783251232,0,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
000759_2026-06-09,000759,2026-06-09,2,2,CS_RANK,M1,REAL,10,0.45250780936,9,0.5,0.00649350649351,0.00649350649351,0,2026-06-09,24,2026-06-08,CAPABILITY_SCREEN_ONLY
603929_2026-06-10,603929,2026-06-10,2,2,CS_RANK,M1,REAL,10,0.536456427435,1,0.642857142857,0.0850540374308,0.07,1,2026-06-10,25,2026-06-09,CAPABILITY_SCREEN_ONLY
603186_2026-06-10,603186,2026-06-10,2,2,CS_RANK,M1,REAL,10,0.519598866035,2,0.785714285714,0.12896813445,0.07,1,2026-06-10,25,2026-06-09,CAPABILITY_SCREEN_ONLY
001696_2026-06-10,001696,2026-06-10,2,2,CS_RANK,M1,REAL,10,0.506019503882,3,0.928571428571,0.202105263158,0.07,1,2026-06-10,25,2026-06-09,CAPABILITY_SCREEN_ONLY
603616_2026-06-10,603616,2026-06-10,2,2,CS_RANK,M1,REAL,10,0.495540947142,4,0.214285714286,0.0160583941606,0.0160583941606,0,2026-06-10,25,2026-06-09,CAPABILITY_SCREEN_ONLY
002747_2026-06-10,002747,2026-06-10,2,2,CS_RANK,M1,REAL,10,0.489599196344,5,0.357142857143,0.0194285714286,0.0194285714286,0,2026-06-10,25,2026-06-09,CAPABILITY_SCREEN_ONLY
002254_2026-06-10,002254,2026-06-10,3,3,CS_RANK,M1,REAL,10,0.485047135789,6,0.5,0.0754173862982,0.07,1,2026-06-10,25,2026-06-09,CAPABILITY_SCREEN_ONLY
002362_2026-06-10,002362,2026-06-10,2,2,CS_RANK,M1,REAL,10,0.466789078791,7,0.0714285714286,-0.0082219938335,-0.0082219938335,0,2026-06-10,25,2026-06-09,CAPABILITY_SCREEN_ONLY
002636_2026-06-11,002636,2026-06-11,3,3,CS_RANK,M1,REAL,10,0.584288168433,1,0.95,0.0890098899878,0.07,1,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
603065_2026-06-11,603065,2026-06-11,2,2,CS_RANK,M1,REAL,10,0.544880339986,2,0.55,0.0286764705882,0.0286764705882,0,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
605318_2026-06-11,605318,2026-06-11,2,2,CS_RANK,M1,REAL,10,0.529220077195,3,0.65,0.0456747404844,0.0456747404844,0,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
605006_2026-06-11,605006,2026-06-11,2,2,CS_RANK,M1,REAL,10,0.51376677831,4,0.35,0.012037037037,0.012037037037,0,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
605589_2026-06-11,605589,2026-06-11,2,2,CS_RANK,M1,REAL,10,0.50123175798,5,0.85,0.0872881355932,0.07,1,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
002585_2026-06-11,002585,2026-06-11,2,2,CS_RANK,M1,REAL,10,0.481979826805,6,0.45,0.0257648953301,0.0257648953301,0,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
000029_2026-06-11,000029,2026-06-11,2,2,CS_RANK,M1,REAL,10,0.474329716557,7,0.25,0.0117970900511,0.0117970900511,0,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
603002_2026-06-11,603002,2026-06-11,2,2,CS_RANK,M1,REAL,10,0.465637931124,8,0.75,0.0673719376392,0.0673719376392,0,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
002669_2026-06-11,002669,2026-06-11,2,2,CS_RANK,M1,REAL,10,0.458786945023,9,0.15,-0.00120481927711,-0.00120481927711,0,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
003026_2026-06-11,003026,2026-06-11,2,2,CS_RANK,M1,REAL,10,0.443230849275,10,0.05,-0.0459548706659,-0.0459548706659,0,2026-06-11,26,2026-06-10,CAPABILITY_SCREEN_ONLY
000048_2026-06-12,000048,2026-06-12,3,3,CS_RANK,M1,REAL,10,0.554275793437,1,0.0625,-0.0215053763441,-0.0215053763441,0,2026-06-12,27,2026-06-11,CAPABILITY_SCREEN_ONLY
002119_2026-06-12,002119,2026-06-12,2,2,CS_RANK,M1,REAL,10,0.546554809254,2,0.4375,0.0543580131209,0.0543580131209,0,2026-06-12,27,2026-06-11,CAPABILITY_SCREEN_ONLY
600378_2026-06-12,600378,2026-06-12,2,2,CS_RANK,M1,REAL,10,0.513188410559,3,0.8125,0.0784588441331,0.07,1,2026-06-12,27,2026-06-11,CAPABILITY_SCREEN_ONLY
600665_2026-06-12,600665,2026-06-12,2,2,CS_RANK,M1,REAL,10,0.495617182102,4,0.3125,0.012987012987,0.012987012987,0,2026-06-12,27,2026-06-11,CAPABILITY_SCREEN_ONLY
002165_2026-06-12,002165,2026-06-12,2,2,CS_RANK,M1,REAL,10,0.491457454988,5,0.5625,0.0732356857523,0.07,1,2026-06-12,27,2026-06-11,CAPABILITY_SCREEN_ONLY
002409_2026-06-12,002409,2026-06-12,2,2,CS_RANK,M1,REAL,10,0.481858100665,6,0.6875,0.0771077107711,0.07,1,2026-06-12,27,2026-06-11,CAPABILITY_SCREEN_ONLY
603155_2026-06-12,603155,2026-06-12,2,2,CS_RANK,M1,REAL,10,0.465284727901,7,0.9375,0.087962962963,0.07,1,2026-06-12,27,2026-06-11,CAPABILITY_SCREEN_ONLY
600178_2026-06-12,600178,2026-06-12,2,2,CS_RANK,M1,REAL,10,0.448581551385,8,0.1875,-0.00398803589232,-0.00398803589232,0,2026-06-12,27,2026-06-11,CAPABILITY_SCREEN_ONLY
002203_2026-06-15,002203,2026-06-15,2,2,CS_RANK,M1,REAL,10,0.545468896688,1,0.5,0.03625,0.03625,0,2026-06-15,28,2026-06-12,CAPABILITY_SCREEN_ONLY
600067_2026-06-15,600067,2026-06-15,2,2,CS_RANK,M1,REAL,10,0.50185645924,2,0.166666666667,0.0285714285714,0.0285714285714,0,2026-06-15,28,2026-06-12,CAPABILITY_SCREEN_ONLY
