event_id,signal_date,code,change_type,field,old_value,new_value,reason
002251_2026-05-28,2026-05-28,002251,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
002251_2026-05-28,2026-05-28,002251,unchanged,,,,
002421_2026-05-26,2026-05-28,002421,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
002421_2026-05-26,2026-05-28,002421,unchanged,,,,
002741_2026-05-26,2026-05-28,002741,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
002741_2026-05-26,2026-05-28,002741,unchanged,,,,
002771_2026-05-28,2026-05-28,002771,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
002771_2026-05-28,2026-05-28,002771,unchanged,,,,
002897_2026-05-26,2026-05-28,002897,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
002897_2026-05-26,2026-05-28,002897,unchanged,,,,
002938_2026-05-26,2026-05-28,002938,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
002938_2026-05-26,2026-05-28,002938,unchanged,,,,
002980_2026-05-26,2026-05-28,002980,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
002980_2026-05-26,2026-05-28,002980,unchanged,,,,
600186_2026-05-26,2026-05-28,600186,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
600186_2026-05-26,2026-05-28,600186,unchanged,,,,
600234_2026-05-26,2026-05-28,600234,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
600234_2026-05-26,2026-05-28,600234,unchanged,,,,
600503_2026-05-26,2026-05-28,600503,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
600503_2026-05-26,2026-05-28,600503,unchanged,,,,
600520_2026-05-27,2026-05-28,600520,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
600520_2026-05-27,2026-05-28,600520,unchanged,,,,
603001_2026-05-26,2026-05-28,603001,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
603001_2026-05-26,2026-05-28,603001,unchanged,,,,
603661_2026-05-26,2026-05-28,603661,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
603661_2026-05-26,2026-05-28,603661,unchanged,,,,
000759_2026-05-28,2026-05-29,000759,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
000759_2026-05-28,2026-05-29,000759,unchanged,,,,
001257_2026-05-28,2026-05-29,001257,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
001257_2026-05-28,2026-05-29,001257,unchanged,,,,
002185_2026-05-27,2026-05-29,002185,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
002185_2026-05-27,2026-05-29,002185,unchanged,,,,
002579_2026-05-29,2026-05-29,002579,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
002579_2026-05-29,2026-05-29,002579,unchanged,,,,
002771_2026-05-28,2026-05-29,002771,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
002771_2026-05-28,2026-05-29,002771,unchanged,,,,
600172_2026-05-27,2026-05-29,600172,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
600172_2026-05-27,2026-05-29,600172,unchanged,,,,
600520_2026-05-27,2026-05-29,600520,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
600520_2026-05-27,2026-05-29,600520,unchanged,,,,
603032_2026-05-29,2026-05-29,603032,sample_role_changed,sample_role,v01_candidate,SENSITIVITY_MAY_COMPLETE,may_sensitivity_complete;minute_data_coverage_selection_bias
603032_2026-05-29,2026-05-29,603032,unchanged,,,,
000090_2026-06-01,2026-06-01,000090,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000090_2026-06-01,2026-06-01,000090,unchanged,,,,
000759_2026-05-28,2026-06-01,000759,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000759_2026-05-28,2026-06-01,000759,unchanged,,,,
001257_2026-05-28,2026-06-01,001257,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001257_2026-05-28,2026-06-01,001257,unchanged,,,,
002251_2026-05-28,2026-06-01,002251,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002251_2026-05-28,2026-06-01,002251,unchanged,,,,
002771_2026-05-28,2026-06-01,002771,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002771_2026-05-28,2026-06-01,002771,unchanged,,,,
002806_2026-06-01,2026-06-01,002806,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002806_2026-06-01,2026-06-01,002806,unchanged,,,,
600110_2026-06-01,2026-06-01,600110,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600110_2026-06-01,2026-06-01,600110,unchanged,,,,
603032_2026-05-29,2026-06-01,603032,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603032_2026-05-29,2026-06-01,603032,unchanged,,,,
603324_2026-06-01,2026-06-01,603324,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603324_2026-06-01,2026-06-01,603324,unchanged,,,,
000090_2026-06-01,2026-06-02,000090,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000090_2026-06-01,2026-06-02,000090,unchanged,,,,
002608_2026-06-02,2026-06-02,002608,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002608_2026-06-02,2026-06-02,002608,unchanged,,,,
600011_2026-06-02,2026-06-02,600011,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600011_2026-06-02,2026-06-02,600011,unchanged,,,,
600110_2026-06-01,2026-06-02,600110,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600110_2026-06-01,2026-06-02,600110,unchanged,,,,
603032_2026-05-29,2026-06-02,603032,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603032_2026-05-29,2026-06-02,603032,unchanged,,,,
603324_2026-06-01,2026-06-02,603324,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603324_2026-06-01,2026-06-02,603324,unchanged,,,,
000055_2026-06-03,2026-06-03,000055,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000055_2026-06-03,2026-06-03,000055,unchanged,,,,
001210_2026-06-03,2026-06-03,001210,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001210_2026-06-03,2026-06-03,001210,unchanged,,,,
002404_2026-06-03,2026-06-03,002404,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002404_2026-06-03,2026-06-03,002404,unchanged,,,,
002421_2026-06-03,2026-06-03,002421,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002421_2026-06-03,2026-06-03,002421,unchanged,,,,
002579_2026-06-03,2026-06-03,002579,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002579_2026-06-03,2026-06-03,002579,unchanged,,,,
002608_2026-06-02,2026-06-03,002608,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002608_2026-06-02,2026-06-03,002608,unchanged,,,,
002806_2026-06-01,2026-06-03,002806,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002806_2026-06-01,2026-06-03,002806,unchanged,,,,
600011_2026-06-02,2026-06-03,600011,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600011_2026-06-02,2026-06-03,600011,unchanged,,,,
600110_2026-06-01,2026-06-03,600110,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600110_2026-06-01,2026-06-03,600110,unchanged,,,,
600280_2026-06-03,2026-06-03,600280,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600280_2026-06-03,2026-06-03,600280,unchanged,,,,
603045_2026-06-03,2026-06-03,603045,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603045_2026-06-03,2026-06-03,603045,unchanged,,,,
603324_2026-06-01,2026-06-03,603324,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603324_2026-06-01,2026-06-03,603324,unchanged,,,,
000037_2026-06-02,2026-06-04,000037,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000037_2026-06-02,2026-06-04,000037,unchanged,,,,
000055_2026-06-03,2026-06-04,000055,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000055_2026-06-03,2026-06-04,000055,unchanged,,,,
000700_2026-06-04,2026-06-04,000700,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000700_2026-06-04,2026-06-04,000700,unchanged,,,,
000767_2026-06-02,2026-06-04,000767,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000767_2026-06-02,2026-06-04,000767,unchanged,,,,
001210_2026-06-03,2026-06-04,001210,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001210_2026-06-03,2026-06-04,001210,unchanged,,,,
002137_2026-06-04,2026-06-04,002137,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002137_2026-06-04,2026-06-04,002137,unchanged,,,,
002404_2026-06-03,2026-06-04,002404,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002404_2026-06-03,2026-06-04,002404,unchanged,,,,
002421_2026-06-03,2026-06-04,002421,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002421_2026-06-03,2026-06-04,002421,unchanged,,,,
002579_2026-06-03,2026-06-04,002579,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002579_2026-06-03,2026-06-04,002579,unchanged,,,,
002608_2026-06-02,2026-06-04,002608,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002608_2026-06-02,2026-06-04,002608,unchanged,,,,
002995_2026-06-02,2026-06-04,002995,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002995_2026-06-02,2026-06-04,002995,unchanged,,,,
600011_2026-06-02,2026-06-04,600011,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600011_2026-06-02,2026-06-04,600011,unchanged,,,,
600121_2026-06-04,2026-06-04,600121,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600121_2026-06-04,2026-06-04,600121,unchanged,,,,
600280_2026-06-03,2026-06-04,600280,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600280_2026-06-03,2026-06-04,600280,unchanged,,,,
600487_2026-06-04,2026-06-04,600487,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600487_2026-06-04,2026-06-04,600487,unchanged,,,,
600936_2026-06-04,2026-06-04,600936,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600936_2026-06-04,2026-06-04,600936,unchanged,,,,
603045_2026-06-03,2026-06-04,603045,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603045_2026-06-03,2026-06-04,603045,unchanged,,,,
603311_2026-06-04,2026-06-04,603311,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603311_2026-06-04,2026-06-04,603311,unchanged,,,,
603678_2026-06-03,2026-06-04,603678,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603678_2026-06-03,2026-06-04,603678,unchanged,,,,
603890_2026-06-03,2026-06-04,603890,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603890_2026-06-03,2026-06-04,603890,unchanged,,,,
000055_2026-06-03,2026-06-05,000055,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000055_2026-06-03,2026-06-05,000055,unchanged,,,,
000700_2026-06-04,2026-06-05,000700,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000700_2026-06-04,2026-06-05,000700,unchanged,,,,
001210_2026-06-03,2026-06-05,001210,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001210_2026-06-03,2026-06-05,001210,unchanged,,,,
001896_2026-06-05,2026-06-05,001896,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001896_2026-06-05,2026-06-05,001896,unchanged,,,,
002137_2026-06-04,2026-06-05,002137,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002137_2026-06-04,2026-06-05,002137,unchanged,,,,
002404_2026-06-03,2026-06-05,002404,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002404_2026-06-03,2026-06-05,002404,unchanged,,,,
002579_2026-06-03,2026-06-05,002579,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002579_2026-06-03,2026-06-05,002579,unchanged,,,,
002787_2026-06-05,2026-06-05,002787,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002787_2026-06-05,2026-06-05,002787,unchanged,,,,
002951_2026-06-03,2026-06-05,002951,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002951_2026-06-03,2026-06-05,002951,unchanged,,,,
600121_2026-06-04,2026-06-05,600121,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600121_2026-06-04,2026-06-05,600121,unchanged,,,,
600255_2026-06-05,2026-06-05,600255,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600255_2026-06-05,2026-06-05,600255,unchanged,,,,
600280_2026-06-03,2026-06-05,600280,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600280_2026-06-03,2026-06-05,600280,unchanged,,,,
600439_2026-06-05,2026-06-05,600439,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600439_2026-06-05,2026-06-05,600439,unchanged,,,,
600487_2026-06-04,2026-06-05,600487,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600487_2026-06-04,2026-06-05,600487,unchanged,,,,
600688_2026-06-05,2026-06-05,600688,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600688_2026-06-05,2026-06-05,600688,unchanged,,,,
600936_2026-06-04,2026-06-05,600936,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600936_2026-06-04,2026-06-05,600936,unchanged,,,,
603045_2026-06-03,2026-06-05,603045,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603045_2026-06-03,2026-06-05,603045,unchanged,,,,
603311_2026-06-04,2026-06-05,603311,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603311_2026-06-04,2026-06-05,603311,unchanged,,,,
603678_2026-06-03,2026-06-05,603678,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603678_2026-06-03,2026-06-05,603678,unchanged,,,,
603890_2026-06-03,2026-06-05,603890,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603890_2026-06-03,2026-06-05,603890,unchanged,,,,
605162_2026-06-05,2026-06-05,605162,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605162_2026-06-05,2026-06-05,605162,unchanged,,,,
000520_2026-06-08,2026-06-08,000520,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000520_2026-06-08,2026-06-08,000520,unchanged,,,,
000700_2026-06-04,2026-06-08,000700,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000700_2026-06-04,2026-06-08,000700,unchanged,,,,
001896_2026-06-05,2026-06-08,001896,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
001896_2026-06-05,2026-06-08,001896,unchanged,,,,
002137_2026-06-04,2026-06-08,002137,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002137_2026-06-04,2026-06-08,002137,unchanged,,,,
002787_2026-06-05,2026-06-08,002787,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002787_2026-06-05,2026-06-08,002787,unchanged,,,,
003036_2026-06-08,2026-06-08,003036,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
003036_2026-06-08,2026-06-08,003036,unchanged,,,,
600121_2026-06-04,2026-06-08,600121,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600121_2026-06-04,2026-06-08,600121,unchanged,,,,
600255_2026-06-05,2026-06-08,600255,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600255_2026-06-05,2026-06-08,600255,unchanged,,,,
600293_2026-06-08,2026-06-08,600293,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600293_2026-06-08,2026-06-08,600293,unchanged,,,,
600439_2026-06-05,2026-06-08,600439,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600439_2026-06-05,2026-06-08,600439,unchanged,,,,
600487_2026-06-04,2026-06-08,600487,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600487_2026-06-04,2026-06-08,600487,unchanged,,,,
600688_2026-06-05,2026-06-08,600688,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600688_2026-06-05,2026-06-08,600688,unchanged,,,,
