event_id,code,name,signal_date,break_date,board_streak_before_break,days_since_break,candidate_status,exclusion_reason,data_quality_reason,v01_candidate_status,sample_role_v02
000536_2026-07-03,000536,华映科技,2026-07-03,2026-07-03,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
000545_2026-07-02,000545,金浦钛业,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000566_2026-07-03,000566,海南海药,2026-07-03,2026-07-03,4,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 4 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000572_2026-07-03,000572,海马汽车,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000592_2026-07-03,000592,平潭发展,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000601_2026-07-03,000601,韶能股份,2026-07-03,2026-07-03,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
000603_2026-07-02,000603,盛达资源,2026-07-03,2026-07-02,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
000620_2026-07-02,000620,盈新发展,2026-07-03,2026-07-02,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
000700_2026-07-03,000700,模塑科技,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000801_2026-07-01,000801,四川九洲,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000811_2026-07-01,000811,冰轮环境,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000818_2026-07-01,000818,航锦科技,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000829_2026-07-01,000829,天音控股,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000859_2026-07-01,000859,国风新材,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000890_2026-07-03,000890,法尔胜,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000892_2026-07-03,000892,欢瑞世纪,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000938_2026-07-01,000938,紫光股份,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000951_2026-07-03,000951,中国重汽,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000955_2026-07-03,000955,欣龙控股,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000967_2026-07-01,000967,盈峰环境,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000970_2026-07-01,000970,中科三环,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000972_2026-07-03,000972,中基健康,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
001229_2026-07-01,001229,魅视科技,2026-07-03,2026-07-01,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
001237_2026-07-01,001237,惠康科技,2026-07-03,2026-07-01,2,2,QUALITY_FAILED,insufficient_daily_history,日线起始 2026-05-22 晚于 2026-04-01,QUALITY_FAILED,EXCLUDED_QUALITY
001313_2026-07-03,001313,粤海饲料,2026-07-03,2026-07-03,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
001314_2026-07-01,001314,亿道信息,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
001319_2026-07-03,001319,铭科精技,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
001331_2026-07-02,001331,胜通能源,2026-07-03,2026-07-02,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
001358_2026-07-01,001358,兴欣新材,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
001365_2026-07-02,001365,天海电子,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
001378_2026-07-03,001378,德冠新材,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
001399_2026-07-02,001399,惠科股份,2026-07-03,2026-07-02,2,1,QUALITY_FAILED,insufficient_daily_history,D1 前历史不足 20 个交易日 (obs_idx=5),QUALITY_FAILED,EXCLUDED_QUALITY
002009_2026-07-01,002009,天奇股份,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002020_2026-07-03,002020,京新药业,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002029_2026-07-03,002029,七 匹 狼,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002036_2026-07-01,002036,联创电子,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002053_2026-07-02,002053,云南能投,2026-07-03,2026-07-02,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002106_2026-07-01,002106,莱宝高科,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002119_2026-07-01,002119,康强电子,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002167_2026-07-02,002167,东方锆业,2026-07-03,2026-07-02,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002182_2026-07-01,002182,宝武镁业,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002202_2026-07-01,002202,金风科技,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002208_2026-07-01,002208,合肥城建,2026-07-03,2026-07-01,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002250_2026-07-03,002250,联化科技,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002258_2026-07-03,002258,利尔化学,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002273_2026-07-02,002273,水晶光电,2026-07-03,2026-07-02,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002277_2026-07-02,002277,友阿股份,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002290_2026-07-01,002290,禾盛新材,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002310_2026-07-01,002310,东方新能,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002329_2026-07-02,002329,皇氏集团,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002354_2026-07-03,002354,天娱数科,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002392_2026-07-03,002392,北京利尔,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002396_2026-07-02,002396,星网锐捷,2026-07-03,2026-07-02,2,1,EXCLUDED,still_limit_up,signal_date 本身为涨停日,EXCLUDED,EXCLUDED_QUALITY
002402_2026-07-01,002402,和而泰,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002403_2026-07-02,002403,爱仕达,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002407_2026-07-02,002407,多氟多,2026-07-03,2026-07-02,3,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002427_2026-07-03,002427,尤夫股份,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002440_2026-07-02,002440,闰土股份,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002446_2026-07-01,002446,盛路通信,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002458_2026-07-03,002458,益生股份,2026-07-03,2026-07-03,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002472_2026-07-01,002472,双环传动,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002518_2026-07-01,002518,科士达,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002524_2026-07-02,002524,光正眼科,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002548_2026-07-02,002548,金新农,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002559_2026-07-03,002559,亚威股份,2026-07-03,2026-07-03,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002580_2026-07-03,002580,圣阳股份,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002584_2026-07-03,002584,西陇科学,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002587_2026-07-01,002587,奥拓电子,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002596_2026-07-03,002596,海南瑞泽,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002600_2026-07-01,002600,领益智造,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002607_2026-07-02,002607,中公教育,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002615_2026-07-01,002615,哈尔斯,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002628_2026-07-01,002628,成都路桥,2026-07-03,2026-07-01,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002631_2026-07-01,002631,德尔未来,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002635_2026-07-02,002635,安洁科技,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002638_2026-07-01,002638,勤上股份,2026-07-03,2026-07-01,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002652_2026-07-03,002652,扬子新材,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002653_2026-07-02,002653,海思科,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002654_2026-07-01,002654,万润科技,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002674_2026-07-03,002674,兴业科技,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002693_2026-07-03,002693,双成药业,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002696_2026-07-03,002696,百洋股份,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002738_2026-07-02,002738,中矿资源,2026-07-03,2026-07-02,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002747_2026-07-02,002747,埃斯顿,2026-07-03,2026-07-02,2,1,EXCLUDED,still_limit_up,signal_date 本身为涨停日,EXCLUDED,EXCLUDED_QUALITY
002779_2026-07-01,002779,中坚科技,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002798_2026-07-03,002798,帝欧水华,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002805_2026-07-01,002805,丰元股份,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002826_2026-07-03,002826,易明医药,2026-07-03,2026-07-03,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002830_2026-07-01,002830,名雕股份,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002833_2026-07-01,002833,弘亚数控,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002842_2026-07-03,002842,翔鹭钨业,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002849_2026-07-01,002849,威星智能,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002868_2026-07-02,002868,绿康生化,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002881_2026-07-02,002881,美格智能,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002897_2026-07-01,002897,意华股份,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002902_2026-07-01,002902,铭普光磁,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002903_2026-07-01,002903,宇环数控,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002921_2026-07-01,002921,联诚精密,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002929_2026-07-02,002929,润建股份,2026-07-03,2026-07-02,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002931_2026-07-03,002931,锋龙股份,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002931_2026-07-01,002931,锋龙股份,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002940_2026-07-02,002940,昂利康,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002955_2026-07-01,002955,鸿合科技,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002971_2026-07-03,002971,和远气体,2026-07-03,2026-07-03,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002981_2026-07-02,002981,朝阳科技,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002995_2026-07-03,002995,天地在线,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002998_2026-07-03,002998,优彩资源,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
003009_2026-07-01,003009,中天火箭,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
003030_2026-07-03,003030,祖名股份,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
003043_2026-07-01,003043,华亚智能,2026-07-03,2026-07-01,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600076_2026-07-02,600076,康欣新材,2026-07-03,2026-07-02,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600113_2026-07-02,600113,浙江东日,2026-07-03,2026-07-02,3,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600156_2026-07-03,600156,华升股份,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600172_2026-07-03,600172,黄河旋风,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600184_2026-07-01,600184,光电股份,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600199_2026-07-02,600199,金种子酒,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600363_2026-07-01,600363,联创光电,2026-07-03,2026-07-01,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600378_2026-07-01,600378,昊华科技,2026-07-03,2026-07-01,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600379_2026-07-01,600379,宝光股份,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600391_2026-07-01,600391,航发科技,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600405_2026-07-01,600405,动力源,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600449_2026-07-03,600449,宁夏建材,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600470_2026-07-02,600470,六国化工,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600480_2026-07-03,600480,凌云股份,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600490_2026-07-03,600490,鹏欣资源,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600601_2026-07-01,600601,方正科技,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600630_2026-07-03,600630,龙头股份,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600641_2026-07-03,600641,先导基电,2026-07-03,2026-07-03,3,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600667_2026-07-02,600667,太极实业,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600673_2026-07-02,600673,东阳光,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600707_2026-07-01,600707,彩虹股份,2026-07-03,2026-07-01,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600737_2026-07-01,600737,中粮糖业,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600783_2026-07-02,600783,鲁信创投,2026-07-03,2026-07-02,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600815_2026-07-03,600815,厦工股份,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600819_2026-07-01,600819,耀皮玻璃,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600846_2026-07-01,600846,同济科技,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600857_2026-07-02,600857,宁波中百,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600909_2026-07-02,600909,华安证券,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601678_2026-07-03,601678,滨化股份,2026-07-03,2026-07-03,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601882_2026-07-01,601882,海天精工,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601991_2026-07-02,601991,大唐发电,2026-07-03,2026-07-02,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603005_2026-07-01,603005,晶方科技,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603019_2026-07-01,603019,中科曙光,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603033_2026-07-01,603033,三维股份,2026-07-03,2026-07-01,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603061_2026-07-01,603061,金海通,2026-07-03,2026-07-01,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603067_2026-07-01,603067,振华股份,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603078_2026-07-01,603078,江化微,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603118_2026-07-01,603118,共进股份,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603120_2026-07-02,603120,肯特催化,2026-07-03,2026-07-02,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603125_2026-07-01,603125,常青科技,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603130_2026-07-01,603130,云中马,2026-07-03,2026-07-01,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
