event_id,code,signal_date,expected_d2_date,expected_d3_date,root_cause,evidence_paths,evidence_summary,recoverable_from_existing_local_data,recommended_recovery_source,confidence,manual_review_required,audit_result
002971_2026-07-03,002971,2026-07-06,2026-07-07,2026-07-08,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_HIGH@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_CLOSE@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D2_OPEN@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D2_OPEN@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,D3_HIGH@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_HIGH@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-07 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-03\v005_daily_scored_candidates_2026-07-03.csv; D3_CLOSE@2026-07-07 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
603338_2026-07-06,603338,2026-07-06,2026-07-07,2026-07-08,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-07 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\603338_daily.pkl; D2_OPEN@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603338_daily.pkl; D2_OPEN@2026-07-07 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\603338_daily.csv; D3_HIGH@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603338_daily.pkl; D3_CLOSE@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603338_daily.pkl; D2_OPEN@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603338_daily.pkl,D2_OPEN@2026-07-07 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\603338_daily.pkl; D2_OPEN@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603338_daily.pkl; D2_OPEN@2026-07-07 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\603338_daily.csv; D3_HIGH@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603338_daily.pkl,True,ALTERNATIVE_DAILY_CACHE; OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
603505_2026-07-03,603505,2026-07-06,2026-07-07,2026-07-08,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D3_HIGH@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603505_daily.pkl; D3_CLOSE@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603505_daily.pkl; D2_OPEN@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603505_daily.pkl; D3_HIGH@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603505_daily.pkl; D3_CLOSE@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603505_daily.pkl,D3_HIGH@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603505_daily.pkl; D3_CLOSE@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603505_daily.pkl; D2_OPEN@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603505_daily.pkl; D3_HIGH@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603505_daily.pkl,True,ALTERNATIVE_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
603717_2026-07-06,603717,2026-07-06,2026-07-07,2026-07-08,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-07 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\603717_daily.pkl; D2_OPEN@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603717_daily.pkl; D2_OPEN@2026-07-07 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\603717_daily.csv; D3_HIGH@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603717_daily.pkl; D3_CLOSE@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603717_daily.pkl; D2_OPEN@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603717_daily.pkl,D2_OPEN@2026-07-07 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\603717_daily.pkl; D2_OPEN@2026-07-07 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603717_daily.pkl; D2_OPEN@2026-07-07 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\603717_daily.csv; D3_HIGH@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603717_daily.pkl,True,ALTERNATIVE_DAILY_CACHE; OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
605488_2026-07-03,605488,2026-07-06,2026-07-07,2026-07-08,PRIMARY_CACHE_NOT_UPDATED_AFTER_FORWARD,primary daily cache refreshed externally after v0.2.1 build (mtime > build); dates now present,primary daily cache refreshed externally after v0.2.1 build (mtime > build); dates now present,True,PRIMARY_DAILY_CACHE,HIGH,False,CACHE_REFRESHED_EXTERNALLY_AFTER_V021_BUILD
000576_2026-07-06,000576,2026-07-07,2026-07-08,2026-07-09,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-08 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-06\v005_daily_scored_candidates_2026-07-06.csv; D3_HIGH@2026-07-08 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-08 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-06\v005_daily_scored_candidates_2026-07-06.csv; D3_CLOSE@2026-07-08 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D2_OPEN@2026-07-08 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-06\v005_daily_scored_candidates_2026-07-06.csv; D2_OPEN@2026-07-08 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,D3_HIGH@2026-07-08 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-06\v005_daily_scored_candidates_2026-07-06.csv; D3_HIGH@2026-07-08 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv; D3_CLOSE@2026-07-08 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-06\v005_daily_scored_candidates_2026-07-06.csv; D3_CLOSE@2026-07-08 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-06-26_2026-07-08\history_candidates_2026-06-26_2026-07-08.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
603338_2026-07-06,603338,2026-07-07,2026-07-08,2026-07-09,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D3_HIGH@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603338_daily.pkl; D3_CLOSE@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603338_daily.pkl; D2_OPEN@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603338_daily.pkl; D3_HIGH@2026-07-09 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603338_daily.pkl; D3_CLOSE@2026-07-09 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603338_daily.pkl,D3_HIGH@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603338_daily.pkl; D3_CLOSE@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603338_daily.pkl; D2_OPEN@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603338_daily.pkl; D3_HIGH@2026-07-09 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603338_daily.pkl,True,ALTERNATIVE_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
603717_2026-07-06,603717,2026-07-07,2026-07-08,2026-07-09,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D3_HIGH@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603717_daily.pkl; D3_CLOSE@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603717_daily.pkl; D2_OPEN@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603717_daily.pkl; D3_HIGH@2026-07-09 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603717_daily.pkl; D3_CLOSE@2026-07-09 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603717_daily.pkl,D3_HIGH@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603717_daily.pkl; D3_CLOSE@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603717_daily.pkl; D2_OPEN@2026-07-08 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603717_daily.pkl; D3_HIGH@2026-07-09 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603717_daily.pkl,True,ALTERNATIVE_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
000656_2026-07-07,000656,2026-07-09,2026-07-10,2026-07-13,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-10 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000656_daily.pkl; D2_OPEN@2026-07-10 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000656_daily.csv,D2_OPEN@2026-07-10 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000656_daily.pkl; D2_OPEN@2026-07-10 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000656_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
002767_2026-07-07,002767,2026-07-09,2026-07-10,2026-07-13,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-10 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002767_daily.pkl; D2_OPEN@2026-07-10 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002767_daily.csv,D2_OPEN@2026-07-10 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002767_daily.pkl; D2_OPEN@2026-07-10 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002767_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
600094_2026-07-09,600094,2026-07-09,2026-07-10,2026-07-13,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-10 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\600094_daily.pkl; D2_OPEN@2026-07-10 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600094_daily.pkl; D2_OPEN@2026-07-10 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\600094_daily.csv; D3_HIGH@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600094_daily.pkl; D3_CLOSE@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600094_daily.pkl; D2_OPEN@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600094_daily.pkl,D2_OPEN@2026-07-10 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\600094_daily.pkl; D2_OPEN@2026-07-10 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600094_daily.pkl; D2_OPEN@2026-07-10 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\600094_daily.csv; D3_HIGH@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600094_daily.pkl,True,ALTERNATIVE_DAILY_CACHE; OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
600246_2026-07-08,600246,2026-07-09,2026-07-10,2026-07-13,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-10 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\600246_daily.pkl; D2_OPEN@2026-07-10 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600246_daily.pkl; D2_OPEN@2026-07-10 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\600246_daily.csv; D3_HIGH@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600246_daily.pkl; D3_CLOSE@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600246_daily.pkl; D2_OPEN@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600246_daily.pkl,D2_OPEN@2026-07-10 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\600246_daily.pkl; D2_OPEN@2026-07-10 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600246_daily.pkl; D2_OPEN@2026-07-10 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\600246_daily.csv; D3_HIGH@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600246_daily.pkl,True,ALTERNATIVE_DAILY_CACHE; OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
600288_2026-07-09,600288,2026-07-09,2026-07-10,2026-07-13,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-10 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\600288_daily.pkl; D2_OPEN@2026-07-10 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600288_daily.pkl; D2_OPEN@2026-07-10 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\600288_daily.csv; D3_HIGH@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600288_daily.pkl; D3_CLOSE@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600288_daily.pkl; D2_OPEN@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600288_daily.pkl,D2_OPEN@2026-07-10 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\600288_daily.pkl; D2_OPEN@2026-07-10 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600288_daily.pkl; D2_OPEN@2026-07-10 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\600288_daily.csv; D3_HIGH@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600288_daily.pkl,True,ALTERNATIVE_DAILY_CACHE; OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
603722_2026-07-07,603722,2026-07-09,2026-07-10,2026-07-13,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-10 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\603722_daily.pkl; D2_OPEN@2026-07-10 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603722_daily.pkl; D2_OPEN@2026-07-10 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\603722_daily.csv; D3_HIGH@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603722_daily.pkl; D3_CLOSE@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603722_daily.pkl,D2_OPEN@2026-07-10 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\603722_daily.pkl; D2_OPEN@2026-07-10 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603722_daily.pkl; D2_OPEN@2026-07-10 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\603722_daily.csv; D3_HIGH@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\603722_daily.pkl,True,ALTERNATIVE_DAILY_CACHE; OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
000977_2026-07-10,000977,2026-07-10,2026-07-13,2026-07-14,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-13 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000977_daily.pkl; D2_OPEN@2026-07-13 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000977_daily.csv,D2_OPEN@2026-07-13 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000977_daily.pkl; D2_OPEN@2026-07-13 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000977_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
002841_2026-07-10,002841,2026-07-10,2026-07-13,2026-07-14,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-13 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002841_daily.pkl; D2_OPEN@2026-07-13 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002841_daily.csv,D2_OPEN@2026-07-13 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002841_daily.pkl; D2_OPEN@2026-07-13 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002841_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
600094_2026-07-09,600094,2026-07-10,2026-07-13,2026-07-14,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D3_HIGH@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600094_daily.pkl; D3_CLOSE@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600094_daily.pkl; D2_OPEN@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600094_daily.pkl; D3_HIGH@2026-07-14 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600094_daily.pkl; D3_CLOSE@2026-07-14 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600094_daily.pkl,D3_HIGH@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600094_daily.pkl; D3_CLOSE@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600094_daily.pkl; D2_OPEN@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600094_daily.pkl; D3_HIGH@2026-07-14 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600094_daily.pkl,True,ALTERNATIVE_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
600246_2026-07-08,600246,2026-07-10,2026-07-13,2026-07-14,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D3_HIGH@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600246_daily.pkl; D3_CLOSE@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600246_daily.pkl; D2_OPEN@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600246_daily.pkl; D3_HIGH@2026-07-14 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600246_daily.pkl; D3_CLOSE@2026-07-14 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600246_daily.pkl,D3_HIGH@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600246_daily.pkl; D3_CLOSE@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600246_daily.pkl; D2_OPEN@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600246_daily.pkl; D3_HIGH@2026-07-14 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600246_daily.pkl,True,ALTERNATIVE_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
600288_2026-07-09,600288,2026-07-10,2026-07-13,2026-07-14,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D3_HIGH@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600288_daily.pkl; D3_CLOSE@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600288_daily.pkl; D2_OPEN@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600288_daily.pkl; D3_HIGH@2026-07-14 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600288_daily.pkl; D3_CLOSE@2026-07-14 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600288_daily.pkl,D3_HIGH@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600288_daily.pkl; D3_CLOSE@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600288_daily.pkl; D2_OPEN@2026-07-13 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600288_daily.pkl; D3_HIGH@2026-07-14 in ALTERNATIVE_DAILY_CACHE: F:\fenqixuangu\data\cache\daily_unadjusted\600288_daily.pkl,True,ALTERNATIVE_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
000887_2026-07-13,000887,2026-07-13,2026-07-14,2026-07-15,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-14 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000887_daily.pkl; D2_OPEN@2026-07-14 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000887_daily.csv,D2_OPEN@2026-07-14 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\000887_daily.pkl; D2_OPEN@2026-07-14 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\000887_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
